Município;Dose;Total Doses Aplicadas
SANTA CRUZ DA ESPERANÇA;3º DOSE;292
SANTA CRUZ DA CONCEIÇÃO;3º DOSE;863
SANTA CLARA D'OESTE;3º DOSE;385
SANTA BRANCA;3º DOSE;1595
SANTA BÁRBARA D'OESTE;3º DOSE;18790
SANTA ALBERTINA;3º DOSE;1064
SANTA ADÉLIA;3º DOSE;2079
SANDOVALINA;3º DOSE;634
SALTO GRANDE;3º DOSE;972
SALTO DE PIRAPORA;3º DOSE;4988
SALTO;3º DOSE;12195
SALTINHO;3º DOSE;917
SALMOURÃO;3º DOSE;667
SALESÓPOLIS;3º DOSE;1868
SALES OLIVEIRA;3º DOSE;1337
SALES;3º DOSE;1011
SAGRES;3º DOSE;379
SABINO;3º DOSE;850
RUBINÉIA;3º DOSE;522
RUBIÁCEA;3º DOSE;443
ROSEIRA;3º DOSE;1568
ROSANA;3º DOSE;2239
RIVERSUL;3º DOSE;970
RIOLÂNDIA;3º DOSE;1039
RIO GRANDE DA SERRA;3º DOSE;1518
RIO DAS PEDRAS;3º DOSE;2714
RIO CLARO;3º DOSE;23601
RINÓPOLIS;3º DOSE;1392
RINCÃO;3º DOSE;1517
RIFAINA;3º DOSE;595
RIBEIRÃO PRETO;3º DOSE;93915
RIBEIRÃO PIRES;3º DOSE;12148
RIBEIRÃO GRANDE;3º DOSE;984
RIBEIRÃO DOS ÍNDIOS;3º DOSE;501
RIBEIRÃO DO SUL;3º DOSE;850
RIBEIRÃO CORRENTE;3º DOSE;461
RIBEIRÃO BRANCO;3º DOSE;1651
RIBEIRÃO BONITO;3º DOSE;1635
RIBEIRA;3º DOSE;516
RESTINGA;3º DOSE;702
REGISTRO;3º DOSE;6600
REGINÓPOLIS;3º DOSE;1098
REGENTE FEIJÓ;3º DOSE;2466
REDENÇÃO DA SERRA;3º DOSE;507
RANCHARIA;3º DOSE;4061
RAFARD;3º DOSE;978
QUINTANA;3º DOSE;1028
QUELUZ;3º DOSE;977
QUEIROZ;3º DOSE;409
QUATÁ;3º DOSE;1666
QUADRA;3º DOSE;447
PROMISSÃO;3º DOSE;4623
PRESIDENTE VENCESLAU;3º DOSE;6220
PRESIDENTE PRUDENTE;3º DOSE;30844
PRESIDENTE EPITÁCIO;3º DOSE;4654
PRESIDENTE BERNARDES;3º DOSE;2587
PRESIDENTE ALVES;3º DOSE;721
PRATÂNIA;3º DOSE;454
PRAIA GRANDE;3º DOSE;34549
PRADÓPOLIS;3º DOSE;2111
PRACINHA;3º DOSE;355
POTIRENDABA;3º DOSE;2280
POTIM;3º DOSE;1652
PORTO FERREIRA;3º DOSE;6617
PORTO FELIZ;3º DOSE;5021
PORANGABA;3º DOSE;1236
POPULINA;3º DOSE;751
PONTES GESTAL;3º DOSE;416
PONTALINDA;3º DOSE;555
PONTAL;3º DOSE;3059
PONGAÍ;3º DOSE;644
POMPÉIA;3º DOSE;2763
POLONI;3º DOSE;1021
POÁ;3º DOSE;10890
PLATINA;3º DOSE;493
PLANALTO;3º DOSE;563
PITANGUEIRAS;3º DOSE;3800
PIRATININGA;3º DOSE;1940
PIRASSUNUNGA;3º DOSE;9611
PIRAPOZINHO;3º DOSE;2749
PIRAPORA DO BOM JESUS;3º DOSE;1404
PIRANGI;3º DOSE;1809
PIRAJUÍ;3º DOSE;2953
PIRAJU;3º DOSE;4221
PIRACICABA;3º DOSE;47616
PIRACAIA;3º DOSE;3317
PIQUETE;3º DOSE;1494
PIQUEROBI;3º DOSE;564
PINHALZINHO;3º DOSE;1691
PINDORAMA;3º DOSE;2388
PINDAMONHANGABA;3º DOSE;15940
PILAR DO SUL;3º DOSE;3218
PIEDADE;3º DOSE;5193
PIACATU;3º DOSE;683
PERUÍBE;3º DOSE;8069
PEREIRAS;3º DOSE;1150
PEREIRA BARRETO;3º DOSE;3103
PENÁPOLIS;3º DOSE;7913
PEDRO DE TOLEDO;3º DOSE;1990
PEDRINHAS PAULISTA;3º DOSE;649
PEDREIRA;3º DOSE;6056
PEDREGULHO;3º DOSE;2070
PEDRANÓPOLIS;3º DOSE;523
PEDRA BELA;3º DOSE;883
PEDERNEIRAS;3º DOSE;4412
PAULO DE FARIA;3º DOSE;1670
PAULISTÂNIA;3º DOSE;340
PAULÍNIA;3º DOSE;10767
PAULICÉIA;3º DOSE;822
PATROCÍNIO PAULISTA;3º DOSE;1636
PARISI;3º DOSE;565
PARIQUERA-AÇU;3º DOSE;3203
PARDINHO;3º DOSE;631
PARAPUÃ;3º DOSE;1633
PARANAPUÃ;3º DOSE;745
PARANAPANEMA;3º DOSE;1947
PARAÍSO;3º DOSE;835
PARAIBUNA;3º DOSE;1927
PARAGUAÇU PAULISTA;3º DOSE;5768
PANORAMA;3º DOSE;1677
PALMITAL;3º DOSE;3703
PALMEIRA D'OESTE;3º DOSE;1778
PALMARES PAULISTA;3º DOSE;1102
PALESTINA;3º DOSE;1659
PACAEMBU;3º DOSE;2217
OUROESTE;3º DOSE;1525
OURO VERDE;3º DOSE;1157
OURINHOS;3º DOSE;13175
OSVALDO CRUZ;3º DOSE;4937
OSCAR BRESSANE;3º DOSE;577
OSASCO;3º DOSE;69501
ORLÂNDIA;3º DOSE;5171
ORINDIÚVA;3º DOSE;752
ORIENTE;3º DOSE;781
ONDA VERDE;3º DOSE;602
OLÍMPIA;3º DOSE;7059
ÓLEO;3º DOSE;444
OCAUÇU;3º DOSE;694
NUPORANGA;3º DOSE;909
NOVO HORIZONTE;3º DOSE;5404
NOVAIS;3º DOSE;565
NOVA ODESSA;3º DOSE;4901
NOVA LUZITÂNIA;3º DOSE;502
NOVA INDEPENDÊNCIA;3º DOSE;552
NOVA GUATAPORANGA;3º DOSE;447
NOVA GRANADA;3º DOSE;3021
NOVA EUROPA;3º DOSE;1223
NOVA CASTILHO;3º DOSE;191
NOVA CANAÃ PAULISTA;3º DOSE;429
NOVA CAMPINA;3º DOSE;818
NOVA ALIANÇA;3º DOSE;1059
NIPOÃ;3º DOSE;535
NHANDEARA;3º DOSE;2036
NEVES PAULISTA;3º DOSE;1854
NAZARÉ PAULISTA;3º DOSE;2096
NATIVIDADE DA SERRA;3º DOSE;677
NARANDIBA;3º DOSE;671
NANTES;3º DOSE;340
MURUTINGA DO SUL;3º DOSE;821
MOTUCA;3º DOSE;585
MORUNGABA;3º DOSE;1578
MORRO AGUDO;3º DOSE;3266
MONTEIRO LOBATO;3º DOSE;549
MONTE MOR;3º DOSE;4423
MONTE CASTELO;3º DOSE;643
MONTE AZUL PAULISTA;3º DOSE;2551
MONTE APRAZÍVEL;3º DOSE;3654
MONTE ALTO;3º DOSE;6924
MONTE ALEGRE DO SUL;3º DOSE;968
MONGAGUÁ;3º DOSE;5659
MONÇÕES;3º DOSE;338
MOMBUCA;3º DOSE;424
MOGI MIRIM;3º DOSE;11548
MOGI GUAÇU;3º DOSE;15141
MOGI DAS CRUZES;3º DOSE;53385
MOCOCA;3º DOSE;9688
MIRASSOLÂNDIA;3º DOSE;866
MIRASSOL;3º DOSE;6484
MIRANTE DO PARANAPANEMA;3º DOSE;2169
MIRANDÓPOLIS;3º DOSE;4348
MIRACATU;3º DOSE;1731
MIRA ESTRELA;3º DOSE;657
MINEIROS DO TIETÊ;3º DOSE;1641
MIGUELÓPOLIS;3º DOSE;2334
MESÓPOLIS;3º DOSE;411
MERIDIANO;3º DOSE;624
MENDONÇA;3º DOSE;1000
MAUÁ;3º DOSE;42622
MATÃO;3º DOSE;9823
MARTINÓPOLIS;3º DOSE;3006
MARINÓPOLIS;3º DOSE;456
MARÍLIA;3º DOSE;31988
MARIÁPOLIS;3º DOSE;556
MARAPOAMA;3º DOSE;536
MARACAÍ;3º DOSE;1553
MARABÁ PAULISTA;3º DOSE;542
MANDURI;3º DOSE;1435
MAIRIPORÃ;3º DOSE;10096
MAIRINQUE;3º DOSE;5301
MAGDA;3º DOSE;597
MACEDÔNIA;3º DOSE;718
MACAUBAL;3º DOSE;1218
MACATUBA;3º DOSE;2391
LUTÉCIA;3º DOSE;476
LUPÉRCIO;3º DOSE;488
LUIZIÂNIA;3º DOSE;616
LUÍS ANTÔNIO;3º DOSE;1153
LUCIANÓPOLIS;3º DOSE;422
LUCÉLIA;3º DOSE;2864
LOUVEIRA;3º DOSE;4209
LOURDES;3º DOSE;565
LORENA;3º DOSE;8614
LINS;3º DOSE;11555
LINDÓIA;3º DOSE;934
LIMEIRA;3º DOSE;28512
LENÇÓIS PAULISTA;3º DOSE;6208
LEME;3º DOSE;10075
LAVRINHAS;3º DOSE;463
LAVÍNIA;3º DOSE;908
LARANJAL PAULISTA;3º DOSE;2934
LAGOINHA;3º DOSE;1050
JUQUITIBA;3º DOSE;2794
JUQUIÁ;3º DOSE;2129
JUNQUEIRÓPOLIS;3º DOSE;2858
JUNDIAÍ;3º DOSE;61833
JUMIRIM;3º DOSE;375
JÚLIO MESQUITA;3º DOSE;531
JOSÉ BONIFÁCIO;3º DOSE;4656
JOÃO RAMALHO;3º DOSE;549
JOANÓPOLIS;3º DOSE;1798
JERIQUARA;3º DOSE;364
JAÚ;3º DOSE;17583
JARINU;3º DOSE;2498
JARDINÓPOLIS;3º DOSE;3474
JANDIRA;3º DOSE;7336
JAMBEIRO;3º DOSE;843
JALES;3º DOSE;8423
JAGUARIÚNA;3º DOSE;5950
JACUPIRANGA;3º DOSE;1568
JACI;3º DOSE;1088
JACAREÍ;3º DOSE;20489
JABOTICABAL;3º DOSE;8851
JABORANDI;3º DOSE;898
ITUVERAVA;3º DOSE;5566
ITUPEVA;3º DOSE;4658
ITU;3º DOSE;21391
ITOBI;3º DOSE;922
ITIRAPUÃ;3º DOSE;723
ITIRAPINA;3º DOSE;1400
ITATINGA;3º DOSE;1768
ITATIBA;3º DOSE;13634
ITARIRI;3º DOSE;1406
ITARARÉ;3º DOSE;5310
ITAQUAQUECETUBA;3º DOSE;20510
ITAPURA;3º DOSE;546
ITAPUÍ;3º DOSE;1142
ITAPORANGA;3º DOSE;1918
ITÁPOLIS;3º DOSE;5309
ITAPIRAPUÃ PAULISTA;3º DOSE;397
ITAPIRA;3º DOSE;11208
ITAPEVI;3º DOSE;11836
ITAPEVA;3º DOSE;9401
ITAPETININGA;3º DOSE;17986
ITAPECERICA DA SERRA;3º DOSE;11837
ITAOCA;3º DOSE;669
ITANHAÉM;3º DOSE;13829
ITAJU;3º DOSE;398
ITAJOBI;3º DOSE;2382
ITAÍ;3º DOSE;2949
ITABERÁ;3º DOSE;2399
IRAPURU;3º DOSE;1294
IRAPUÃ;3º DOSE;906
IRACEMÁPOLIS;3º DOSE;2152
IPUÃ;3º DOSE;1617
IPORANGA;3º DOSE;640
IPIGUÁ;3º DOSE;700
IPEÚNA;3º DOSE;623
IPERÓ;3º DOSE;2733
IPAUSSU;3º DOSE;1708
INÚBIA PAULISTA;3º DOSE;640
INDIAPORÃ;3º DOSE;797
INDIANA;3º DOSE;683
INDAIATUBA;3º DOSE;27945
ILHABELA;3º DOSE;3792
ILHA SOLTEIRA;3º DOSE;4093
ILHA COMPRIDA;3º DOSE;1572
IGUAPE;3º DOSE;3614
IGARATÁ;3º DOSE;1121
IGARAPAVA;3º DOSE;2804
IGARAÇU DO TIETÊ;3º DOSE;2466
IEPÊ;3º DOSE;1366
ICÉM;3º DOSE;1056
IBIÚNA;3º DOSE;4928
IBITINGA;3º DOSE;7078
IBIRAREMA;3º DOSE;1080
IBIRÁ;3º DOSE;1820
IBATÉ;3º DOSE;2851
IARAS;3º DOSE;973
IACRI;3º DOSE;973
IACANGA;3º DOSE;1575
HORTOLÂNDIA;3º DOSE;18985
HOLAMBRA;3º DOSE;1377
HERCULÂNDIA;3º DOSE;925
GUZOLÂNDIA;3º DOSE;652
GUATAPARÁ;3º DOSE;959
GUARULHOS;3º DOSE;111881
GUARUJÁ;3º DOSE;48146
GUARIBA;3º DOSE;3293
GUAREÍ;3º DOSE;1409
GUARATINGUETÁ;3º DOSE;13418
GUARAREMA;3º DOSE;3658
GUARARAPES;3º DOSE;4347
GUARANTÃ;3º DOSE;919
GUARANI D'OESTE;3º DOSE;397
GUARACI;3º DOSE;1358
GUARAÇAÍ;3º DOSE;1345
GUARÁ;3º DOSE;2551
GUAPIARA;3º DOSE;2179
GUAPIAÇU;3º DOSE;2319
GUAÍRA;3º DOSE;5111
GUAIMBÊ;3º DOSE;742
GUAIÇARA;3º DOSE;1124
GLICÉRIO;3º DOSE;503
GETULINA;3º DOSE;1346
GENERAL SALGADO;3º DOSE;1855
GAVIÃO PEIXOTO;3º DOSE;605
GASTÃO VIDIGAL;3º DOSE;607
GARÇA;3º DOSE;5839
GÁLIA;3º DOSE;1244
GABRIEL MONTEIRO;3º DOSE;452
FRANCO DA ROCHA;3º DOSE;12086
FRANCISCO MORATO;3º DOSE;10926
FRANCA;3º DOSE;35948
FLORÍNEA;3º DOSE;621
FLÓRIDA PAULISTA;3º DOSE;1849
FLOREAL;3º DOSE;727
FLORA RICA;3º DOSE;433
FERRAZ DE VASCONCELOS;3º DOSE;13688
FERNÃO;3º DOSE;311
FERNANDÓPOLIS;3º DOSE;12742
FERNANDO PRESTES;3º DOSE;1229
FARTURA;3º DOSE;2188
EUCLIDES DA CUNHA PAULISTA;3º DOSE;886
ESTRELA DO NORTE;3º DOSE;418
ESTRELA D'OESTE;3º DOSE;1569
ESTIVA GERBI;3º DOSE;786
ESPÍRITO SANTO DO TURVO;3º DOSE;451
ESPÍRITO SANTO DO PINHAL;3º DOSE;6508
ENGENHEIRO COELHO;3º DOSE;1369
EMILIANÓPOLIS;3º DOSE;515
EMBU-GUAÇU;3º DOSE;6373
EMBU DAS ARTES;3º DOSE;28198
EMBAÚBA;3º DOSE;378
ELISIÁRIO;3º DOSE;533
ELIAS FAUSTO;3º DOSE;1659
ELDORADO;3º DOSE;1861
ECHAPORÃ;3º DOSE;939
DUMONT;3º DOSE;906
DUARTINA;3º DOSE;2426
DRACENA;3º DOSE;6360
DOURADO;3º DOSE;1219
DOLCINÓPOLIS;3º DOSE;502
DOIS CÓRREGOS;3º DOSE;2917
DOBRADA;3º DOSE;646
DIVINOLÂNDIA;3º DOSE;2313
DIRCE REIS;3º DOSE;376
DIADEMA;3º DOSE;36658
DESCALVADO;3º DOSE;5542
CUNHA;3º DOSE;2446
CUBATÃO;3º DOSE;12432
CRUZEIRO;3º DOSE;8096
CRUZÁLIA;3º DOSE;392
CRISTAIS PAULISTA;3º DOSE;1012
CRAVINHOS;3º DOSE;3126
COTIA;3º DOSE;21710
COSMORAMA;3º DOSE;1456
COSMÓPOLIS;3º DOSE;4231
CORUMBATAÍ;3º DOSE;484
CORONEL MACEDO;3º DOSE;815
COROADOS;3º DOSE;792
CORDEIRÓPOLIS;3º DOSE;3354
CONCHAS;3º DOSE;2180
CONCHAL;3º DOSE;2440
COLÔMBIA;3º DOSE;925
COLINA;3º DOSE;1969
CLEMENTINA;3º DOSE;1000
CHAVANTES;3º DOSE;1399
CHARQUEADA;3º DOSE;1684
CESÁRIO LANGE;3º DOSE;2046
CERQUILHO;3º DOSE;5038
CERQUEIRA CÉSAR;3º DOSE;2882
CEDRAL;3º DOSE;1440
CATIGUÁ;3º DOSE;1095
CATANDUVA;3º DOSE;18489
CASTILHO;3º DOSE;2889
CÁSSIA DOS COQUEIROS;3º DOSE;534
CASA BRANCA;3º DOSE;2488
CARDOSO;3º DOSE;1886
CARAPICUÍBA;3º DOSE;30392
CARAGUATATUBA;3º DOSE;12639
CAPIVARI;3º DOSE;5447
CAPELA DO ALTO;3º DOSE;1613
CAPÃO BONITO;3º DOSE;4807
CANITAR;3º DOSE;488
CÂNDIDO RODRIGUES;3º DOSE;614
CÂNDIDO MOTA;3º DOSE;3729
CANAS;3º DOSE;334
CANANÉIA;3º DOSE;1630
CAMPOS NOVOS PAULISTA;3º DOSE;671
CAMPOS DO JORDÃO;3º DOSE;5471
CAMPO LIMPO PAULISTA;3º DOSE;7862
CAMPINAS;3º DOSE;137896
CAMPINA DO MONTE ALEGRE;3º DOSE;640
CAJURU;3º DOSE;2884
CAJOBI;3º DOSE;1241
CAJATI;3º DOSE;2384
CAJAMAR;3º DOSE;6961
CAIUÁ;3º DOSE;764
CAIEIRAS;3º DOSE;10119
CAIABU;3º DOSE;341
CAFELÂNDIA;3º DOSE;1795
CACONDE;3º DOSE;2004
CACHOEIRA PAULISTA;3º DOSE;3416
CAÇAPAVA;3º DOSE;9748
CABREÚVA;3º DOSE;3419
CABRÁLIA PAULISTA;3º DOSE;667
BURITIZAL;3º DOSE;603
BURITAMA;3º DOSE;2835
BURI;3º DOSE;1741
BROTAS;3º DOSE;2512
BRODOWSKI;3º DOSE;3194
BREJO ALEGRE;3º DOSE;401
BRAÚNA;3º DOSE;774
BRAGANÇA PAULISTA;3º DOSE;23396
BOTUCATU;3º DOSE;29054
BOREBI;3º DOSE;204
BORBOREMA;3º DOSE;2236
BORACÉIA;3º DOSE;671
BORÁ;3º DOSE;155
BOM SUCESSO DE ITARARÉ;3º DOSE;333
BOM JESUS DOS PERDÕES;3º DOSE;2224
BOITUVA;3º DOSE;5721
BOFETE;3º DOSE;1047
BOCAINA;3º DOSE;1720
BOA ESPERANÇA DO SUL;3º DOSE;1709
BIRITIBA MIRIM;3º DOSE;2923
BIRIGUI;3º DOSE;12276
BILAC;3º DOSE;1320
BERTIOGA;3º DOSE;6961
BERNARDINO DE CAMPOS;3º DOSE;1819
BENTO DE ABREU;3º DOSE;429
BEBEDOURO;3º DOSE;10676
BAURU;3º DOSE;46744
BATATAIS;3º DOSE;7881
BASTOS;3º DOSE;3022
BARUERI;3º DOSE;22743
BARRINHA;3º DOSE;2106
BARRETOS;3º DOSE;19037
BARRA DO TURVO;3º DOSE;946
BARRA DO CHAPÉU;3º DOSE;505
BARRA BONITA;3º DOSE;5872
BARIRI;3º DOSE;4415
BARBOSA;3º DOSE;760
BARÃO DE ANTONINA;3º DOSE;620
BANANAL;3º DOSE;1446
BÁLSAMO;3º DOSE;1448
BALBINOS;3º DOSE;638
BADY BASSITT;3º DOSE;1924
AVARÉ;3º DOSE;13294
AVANHANDAVA;3º DOSE;1057
AVAÍ;3º DOSE;1116
AURIFLAMA;3º DOSE;2192
ATIBAIA;3º DOSE;19406
ASSIS;3º DOSE;13687
ASPÁSIA;3º DOSE;404
ARUJÁ;3º DOSE;7231
ARTUR NOGUEIRA;3º DOSE;5382
ARIRANHA;3º DOSE;1491
AREIÓPOLIS;3º DOSE;779
AREIAS;3º DOSE;492
AREALVA;3º DOSE;1311
ARCO-ÍRIS;3º DOSE;602
ARARAS;3º DOSE;20423
ARARAQUARA;3º DOSE;29749
ARAPEÍ;3º DOSE;380
ARANDU;3º DOSE;875
ARAMINA;3º DOSE;745
ARAÇOIABA DA SERRA;3º DOSE;3688
ARAÇATUBA;3º DOSE;25266
ARAÇARIGUAMA;3º DOSE;1391
APIAÍ;3º DOSE;2395
APARECIDA D'OESTE;3º DOSE;815
APARECIDA;3º DOSE;3270
ANHUMAS;3º DOSE;496
ANHEMBI;3º DOSE;854
ANGATUBA;3º DOSE;2252
ANDRADINA;3º DOSE;7456
ANALÂNDIA;3º DOSE;492
AMPARO;3º DOSE;9965
AMÉRICO DE CAMPOS;3º DOSE;999
AMÉRICO BRASILIENSE;3º DOSE;4218
AMERICANA;3º DOSE;26436
ALVINLÂNDIA;3º DOSE;366
ÁLVARO DE CARVALHO;3º DOSE;767
ÁLVARES MACHADO;3º DOSE;3099
ÁLVARES FLORENCE;3º DOSE;717
ALUMÍNIO;3º DOSE;1874
ALTO ALEGRE;3º DOSE;701
ALTINÓPOLIS;3º DOSE;2678
ALTAIR;3º DOSE;559
ALFREDO MARCONDES;3º DOSE;934
ALAMBARI;3º DOSE;643
AGUDOS;3º DOSE;4322
ÁGUAS DE SÃO PEDRO;3º DOSE;1035
ÁGUAS DE SANTA BÁRBARA;3º DOSE;848
ÁGUAS DE LINDÓIA;3º DOSE;2346
ÁGUAS DA PRATA;3º DOSE;1284
AGUAÍ;3º DOSE;3796
ADOLFO;3º DOSE;1053
ADAMANTINA;3º DOSE;6238
ZACARIAS;2° DOSE;2091
VOTUPORANGA;2° DOSE;75210
VOTORANTIM;2° DOSE;80183
VITÓRIA BRASIL;2° DOSE;1396
VISTA ALEGRE DO ALTO;2° DOSE;6296
VIRADOURO;2° DOSE;14055
VINHEDO;2° DOSE;58792
VERA CRUZ;2° DOSE;8067
VÁRZEA PAULISTA;2° DOSE;81996
VARGEM GRANDE PAULISTA;2° DOSE;34353
VARGEM GRANDE DO SUL;2° DOSE;31756
VARGEM;2° DOSE;7532
VALPARAÍSO;2° DOSE;18807
VALINHOS;2° DOSE;95157
VALENTIM GENTIL;2° DOSE;10821
URUPÊS;2° DOSE;10994
URU;2° DOSE;1135
URÂNIA;2° DOSE;6958
UNIÃO PAULISTA;2° DOSE;1373
UCHOA;2° DOSE;8005
UBIRAJARA;2° DOSE;3769
UBATUBA;2° DOSE;66217
UBARANA;2° DOSE;4341
TURMALINA;2° DOSE;1678
TURIÚBA;2° DOSE;1596
TUPI PAULISTA;2° DOSE;13362
TUPÃ;2° DOSE;50768
TUIUTI;2° DOSE;5164
TRÊS FRONTEIRAS;2° DOSE;5196
TREMEMBÉ;2° DOSE;37767
TRABIJU;2° DOSE;1377
TORRINHA;2° DOSE;7637
TORRE DE PEDRA;2° DOSE;2283
TIMBURI;2° DOSE;2198
TIETÊ;2° DOSE;30155
TERRA ROXA;2° DOSE;6369
TEODORO SAMPAIO;2° DOSE;16773
TEJUPÁ;2° DOSE;3382
TAUBATÉ;2° DOSE;231898
TATUÍ;2° DOSE;89676
TARUMÃ;2° DOSE;11379
TARABAI;2° DOSE;5278
TAQUARIVAÍ;2° DOSE;4694
TAQUARITUBA;2° DOSE;20036
TAQUARITINGA;2° DOSE;42433
TAQUARAL;2° DOSE;2236
TAPIRATIBA;2° DOSE;10095
TAPIRAÍ;2° DOSE;6253
TANABI;2° DOSE;20214
TAMBAÚ;2° DOSE;15752
TAIÚVA;2° DOSE;5336
TAIAÇU;2° DOSE;4698
TAGUAÍ;2° DOSE;10189
TACIBA;2° DOSE;4559
TABOÃO DA SERRA;2° DOSE;194678
TABATINGA;2° DOSE;11384
TABAPUÃ;2° DOSE;9318
SUZANO;2° DOSE;205134
SUZANÁPOLIS;2° DOSE;2867
SUMARÉ;2° DOSE;196639
SUD MENNUCCI;2° DOSE;5890
SOROCABA;2° DOSE;496060
SOCORRO;2° DOSE;32283
SILVEIRAS;2° DOSE;5166
SEVERÍNIA;2° DOSE;11682
SETE BARRAS;2° DOSE;9449
SERTÃOZINHO;2° DOSE;95315
SERRANA;2° DOSE;37279
SERRA NEGRA;2° DOSE;22570
SERRA AZUL;2° DOSE;10956
SEBASTIANÓPOLIS DO SUL;2° DOSE;2817
SARUTAIÁ;2° DOSE;2943
SARAPUÍ;2° DOSE;7469
SÃO VICENTE;2° DOSE;239330
SÃO SIMÃO;2° DOSE;10964
SÃO SEBASTIÃO DA GRAMA;2° DOSE;8604
SÃO SEBASTIÃO;2° DOSE;64090
SÃO ROQUE;2° DOSE;63584
SÃO PEDRO DO TURVO;2° DOSE;5717
SÃO PEDRO;2° DOSE;26318
SÃO PAULO;2° DOSE;9660871
SÃO MIGUEL ARCANJO;2° DOSE;25360
SÃO MANUEL;2° DOSE;28124
SÃO LUIZ DO PARAITINGA;2° DOSE;9118
SÃO LOURENÇO DA SERRA;2° DOSE;11078
SÃO JOSÉ DOS CAMPOS;2° DOSE;526722
SÃO JOSÉ DO RIO PRETO;2° DOSE;368543
SÃO JOSÉ DO RIO PARDO;2° DOSE;41190
SÃO JOSÉ DO BARREIRO;2° DOSE;3286
SÃO JOSÉ DA BELA VISTA;2° DOSE;5997
SÃO JOAQUIM DA BARRA;2° DOSE;38105
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1837
SÃO JOÃO DE IRACEMA;2° DOSE;1486
SÃO JOÃO DAS DUAS PONTES;2° DOSE;2062
SÃO JOÃO DA BOA VISTA;2° DOSE;71607
SÃO FRANCISCO;2° DOSE;2359
SÃO CARLOS;2° DOSE;198904
SÃO CAETANO DO SUL;2° DOSE;124935
SÃO BERNARDO DO CAMPO;2° DOSE;608518
SÃO BENTO DO SAPUCAÍ;2° DOSE;9620
SANTOS;2° DOSE;337259
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;3206
SANTO EXPEDITO;2° DOSE;2456
SANTO ANTÔNIO DO PINHAL;2° DOSE;5550
SANTO ANTÔNIO DO JARDIM;2° DOSE;4921
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;6205
SANTO ANTÔNIO DE POSSE;2° DOSE;16853
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;5735
SANTO ANDRÉ;2° DOSE;525624
SANTO ANASTÁCIO;2° DOSE;13870
SANTANA DE PARNAÍBA;2° DOSE;112139
SANTANA DA PONTE PENSA;2° DOSE;1341
SANTA SALETE;2° DOSE;1397
SANTA ROSA DE VITERBO;2° DOSE;19151
SANTA RITA DO PASSA QUATRO;2° DOSE;20438
SANTA RITA D'OESTE;2° DOSE;2229
SANTA MERCEDES;2° DOSE;2401
SANTA MARIA DA SERRA;2° DOSE;4201
SANTA LÚCIA;2° DOSE;5765
SANTA ISABEL;2° DOSE;40663
SANTA GERTRUDES;2° DOSE;17367
SANTA FÉ DO SUL;2° DOSE;27394
SANTA ERNESTINA;2° DOSE;4613
SANTA CRUZ DO RIO PARDO;2° DOSE;37464
SANTA CRUZ DAS PALMEIRAS;2° DOSE;22634
SANTA CRUZ DA ESPERANÇA;2° DOSE;1702
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;3517
SANTA CLARA D'OESTE;2° DOSE;1962
SANTA BRANCA;2° DOSE;10479
SANTA BÁRBARA D'OESTE;2° DOSE;135047
SANTA ALBERTINA;2° DOSE;5109
SANTA ADÉLIA;2° DOSE;11368
SANDOVALINA;2° DOSE;2895
SALTO GRANDE;2° DOSE;6592
SALTO DE PIRAPORA;2° DOSE;32734
SALTO;2° DOSE;91003
SALTINHO;2° DOSE;6592
SALMOURÃO;2° DOSE;3797
SALESÓPOLIS;2° DOSE;13671
SALES OLIVEIRA;2° DOSE;9182
SALES;2° DOSE;5227
SAGRES;2° DOSE;1861
SABINO;2° DOSE;4113
RUBINÉIA;2° DOSE;2767
RUBIÁCEA;2° DOSE;2295
ROSEIRA;2° DOSE;8118
ROSANA;2° DOSE;13173
RIVERSUL;2° DOSE;4662
RIOLÂNDIA;2° DOSE;9124
RIO GRANDE DA SERRA;2° DOSE;17933
RIO DAS PEDRAS;2° DOSE;23691
RIO CLARO;2° DOSE;150484
RINÓPOLIS;2° DOSE;7116
RINCÃO;2° DOSE;7403
RIFAINA;2° DOSE;3306
RIBEIRÃO PRETO;2° DOSE;503483
RIBEIRÃO PIRES;2° DOSE;88452
RIBEIRÃO GRANDE;2° DOSE;6318
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1801
RIBEIRÃO DO SUL;2° DOSE;3786
RIBEIRÃO CORRENTE;2° DOSE;3704
RIBEIRÃO BRANCO;2° DOSE;13876
RIBEIRÃO BONITO;2° DOSE;9068
RIBEIRA;2° DOSE;2654
RESTINGA;2° DOSE;5568
REGISTRO;2° DOSE;44414
REGINÓPOLIS;2° DOSE;7956
REGENTE FEIJÓ;2° DOSE;15488
REDENÇÃO DA SERRA;2° DOSE;3198
RANCHARIA;2° DOSE;23155
RAFARD;2° DOSE;7048
QUINTANA;2° DOSE;5363
QUELUZ;2° DOSE;7160
QUEIROZ;2° DOSE;2679
QUATÁ;2° DOSE;10386
QUADRA;2° DOSE;2807
PROMISSÃO;2° DOSE;27220
PRESIDENTE VENCESLAU;2° DOSE;27279
