Município;Dose;Total Doses Aplicadas
SANTA CRUZ DA CONCEIÇÃO;3º DOSE;606
SANTA CLARA D'OESTE;3º DOSE;222
SANTA BRANCA;3º DOSE;721
SANTA BÁRBARA D'OESTE;3º DOSE;8948
SANTA ALBERTINA;3º DOSE;437
SANTA ADÉLIA;3º DOSE;1347
SANDOVALINA;3º DOSE;278
SALTO GRANDE;3º DOSE;508
SALTO DE PIRAPORA;3º DOSE;2522
SALTO;3º DOSE;6297
SALTINHO;3º DOSE;468
SALMOURÃO;3º DOSE;370
SALESÓPOLIS;3º DOSE;1043
SALES OLIVEIRA;3º DOSE;799
SALES;3º DOSE;637
SAGRES;3º DOSE;170
SABINO;3º DOSE;481
RUBINÉIA;3º DOSE;281
RUBIÁCEA;3º DOSE;276
ROSEIRA;3º DOSE;599
ROSANA;3º DOSE;1309
RIVERSUL;3º DOSE;339
RIOLÂNDIA;3º DOSE;387
RIO GRANDE DA SERRA;3º DOSE;492
RIO DAS PEDRAS;3º DOSE;1578
RIO CLARO;3º DOSE;14775
RINÓPOLIS;3º DOSE;828
RINCÃO;3º DOSE;688
RIFAINA;3º DOSE;281
RIBEIRÃO PRETO;3º DOSE;48646
RIBEIRÃO PIRES;3º DOSE;6700
RIBEIRÃO GRANDE;3º DOSE;398
RIBEIRÃO DOS ÍNDIOS;3º DOSE;369
RIBEIRÃO DO SUL;3º DOSE;479
RIBEIRÃO CORRENTE;3º DOSE;222
RIBEIRÃO BRANCO;3º DOSE;783
RIBEIRÃO BONITO;3º DOSE;816
RIBEIRA;3º DOSE;218
RESTINGA;3º DOSE;322
REGISTRO;3º DOSE;3644
REGINÓPOLIS;3º DOSE;591
REGENTE FEIJÓ;3º DOSE;1314
REDENÇÃO DA SERRA;3º DOSE;280
RANCHARIA;3º DOSE;2053
RAFARD;3º DOSE;487
QUINTANA;3º DOSE;574
QUELUZ;3º DOSE;534
QUEIROZ;3º DOSE;224
QUATÁ;3º DOSE;931
QUADRA;3º DOSE;117
PROMISSÃO;3º DOSE;2659
PRESIDENTE VENCESLAU;3º DOSE;3041
PRESIDENTE PRUDENTE;3º DOSE;18424
PRESIDENTE EPITÁCIO;3º DOSE;2444
PRESIDENTE BERNARDES;3º DOSE;1365
PRESIDENTE ALVES;3º DOSE;313
PRATÂNIA;3º DOSE;309
PRAIA GRANDE;3º DOSE;19075
PRADÓPOLIS;3º DOSE;943
PRACINHA;3º DOSE;164
POTIRENDABA;3º DOSE;1532
POTIM;3º DOSE;778
PORTO FERREIRA;3º DOSE;3498
PORTO FELIZ;3º DOSE;2557
PORANGABA;3º DOSE;748
POPULINA;3º DOSE;480
PONTES GESTAL;3º DOSE;243
PONTALINDA;3º DOSE;325
PONTAL;3º DOSE;1522
PONGAÍ;3º DOSE;355
POMPÉIA;3º DOSE;1321
POLONI;3º DOSE;736
POÁ;3º DOSE;5972
PLATINA;3º DOSE;282
PLANALTO;3º DOSE;311
PITANGUEIRAS;3º DOSE;2279
PIRATININGA;3º DOSE;865
PIRASSUNUNGA;3º DOSE;4935
PIRAPOZINHO;3º DOSE;1373
PIRAPORA DO BOM JESUS;3º DOSE;603
PIRANGI;3º DOSE;1130
PIRAJUÍ;3º DOSE;682
PIRAJU;3º DOSE;2445
PIRACICABA;3º DOSE;23403
PIRACAIA;3º DOSE;1718
PIQUETE;3º DOSE;772
PIQUEROBI;3º DOSE;347
PINHALZINHO;3º DOSE;921
PINDORAMA;3º DOSE;1592
PINDAMONHANGABA;3º DOSE;7213
PILAR DO SUL;3º DOSE;1566
PIEDADE;3º DOSE;2085
PIACATU;3º DOSE;458
PERUÍBE;3º DOSE;4933
PEREIRAS;3º DOSE;642
PEREIRA BARRETO;3º DOSE;1841
PENÁPOLIS;3º DOSE;4564
PEDRO DE TOLEDO;3º DOSE;735
PEDRINHAS PAULISTA;3º DOSE;379
PEDREIRA;3º DOSE;2883
PEDREGULHO;3º DOSE;1204
PEDRANÓPOLIS;3º DOSE;279
PEDRA BELA;3º DOSE;483
PEDERNEIRAS;3º DOSE;2510
PAULO DE FARIA;3º DOSE;891
PAULISTÂNIA;3º DOSE;198
PAULÍNIA;3º DOSE;5253
PAULICÉIA;3º DOSE;414
PATROCÍNIO PAULISTA;3º DOSE;903
PARISI;3º DOSE;317
PARIQUERA-AÇU;3º DOSE;2130
PARDINHO;3º DOSE;355
PARAPUÃ;3º DOSE;977
PARANAPUÃ;3º DOSE;429
PARANAPANEMA;3º DOSE;1003
PARAÍSO;3º DOSE;519
PARAIBUNA;3º DOSE;874
PARAGUAÇU PAULISTA;3º DOSE;2857
PANORAMA;3º DOSE;877
PALMITAL;3º DOSE;2091
PALMEIRA D'OESTE;3º DOSE;1219
PALMARES PAULISTA;3º DOSE;599
PALESTINA;3º DOSE;969
PACAEMBU;3º DOSE;1198
OUROESTE;3º DOSE;847
OURO VERDE;3º DOSE;522
OURINHOS;3º DOSE;7982
OSVALDO CRUZ;3º DOSE;2943
OSCAR BRESSANE;3º DOSE;277
OSASCO;3º DOSE;28451
ORLÂNDIA;3º DOSE;1754
ORINDIÚVA;3º DOSE;448
ORIENTE;3º DOSE;355
ONDA VERDE;3º DOSE;289
OLÍMPIA;3º DOSE;4078
ÓLEO;3º DOSE;206
OCAUÇU;3º DOSE;447
NUPORANGA;3º DOSE;557
NOVO HORIZONTE;3º DOSE;3083
NOVAIS;3º DOSE;386
NOVA ODESSA;3º DOSE;2333
NOVA LUZITÂNIA;3º DOSE;265
NOVA INDEPENDÊNCIA;3º DOSE;331
NOVA GUATAPORANGA;3º DOSE;177
NOVA GRANADA;3º DOSE;1499
NOVA EUROPA;3º DOSE;627
NOVA CASTILHO;3º DOSE;104
NOVA CANAÃ PAULISTA;3º DOSE;284
NOVA CAMPINA;3º DOSE;584
NOVA ALIANÇA;3º DOSE;653
NIPOÃ;3º DOSE;279
NHANDEARA;3º DOSE;1186
NEVES PAULISTA;3º DOSE;1156
NAZARÉ PAULISTA;3º DOSE;939
NATIVIDADE DA SERRA;3º DOSE;327
NARANDIBA;3º DOSE;383
NANTES;3º DOSE;189
MURUTINGA DO SUL;3º DOSE;497
MOTUCA;3º DOSE;354
MORUNGABA;3º DOSE;808
MORRO AGUDO;3º DOSE;1645
MONTEIRO LOBATO;3º DOSE;288
MONTE MOR;3º DOSE;1686
MONTE CASTELO;3º DOSE;373
MONTE AZUL PAULISTA;3º DOSE;1639
MONTE APRAZÍVEL;3º DOSE;1878
MONTE ALTO;3º DOSE;3565
MONTE ALEGRE DO SUL;3º DOSE;518
MONGAGUÁ;3º DOSE;2242
MONÇÕES;3º DOSE;206
MOMBUCA;3º DOSE;261
MOGI MIRIM;3º DOSE;6254
MOGI GUAÇU;3º DOSE;7313
MOGI DAS CRUZES;3º DOSE;25317
MOCOCA;3º DOSE;4731
MIRASSOLÂNDIA;3º DOSE;462
MIRASSOL;3º DOSE;3170
MIRANTE DO PARANAPANEMA;3º DOSE;1074
MIRANDÓPOLIS;3º DOSE;2544
MIRACATU;3º DOSE;988
MIRA ESTRELA;3º DOSE;391
MINEIROS DO TIETÊ;3º DOSE;830
MIGUELÓPOLIS;3º DOSE;1297
MESÓPOLIS;3º DOSE;286
MERIDIANO;3º DOSE;403
MENDONÇA;3º DOSE;443
MAUÁ;3º DOSE;21325
MATÃO;3º DOSE;5485
MARTINÓPOLIS;3º DOSE;1886
MARINÓPOLIS;3º DOSE;196
MARÍLIA;3º DOSE;16668
MARIÁPOLIS;3º DOSE;343
MARAPOAMA;3º DOSE;269
MARACAÍ;3º DOSE;933
MARABÁ PAULISTA;3º DOSE;292
MANDURI;3º DOSE;787
MAIRIPORÃ;3º DOSE;4660
MAIRINQUE;3º DOSE;1779
MAGDA;3º DOSE;314
MACEDÔNIA;3º DOSE;366
MACAUBAL;3º DOSE;557
MACATUBA;3º DOSE;1206
LUTÉCIA;3º DOSE;266
LUPÉRCIO;3º DOSE;241
LUIZIÂNIA;3º DOSE;287
LUÍS ANTÔNIO;3º DOSE;681
LUCIANÓPOLIS;3º DOSE;234
LUCÉLIA;3º DOSE;1525
LOUVEIRA;3º DOSE;1925
LOURDES;3º DOSE;336
LORENA;3º DOSE;5041
LINS;3º DOSE;5992
LINDÓIA;3º DOSE;514
LIMEIRA;3º DOSE;14143
LENÇÓIS PAULISTA;3º DOSE;2871
LEME;3º DOSE;6476
LAVRINHAS;3º DOSE;273
LAVÍNIA;3º DOSE;407
LARANJAL PAULISTA;3º DOSE;1703
LAGOINHA;3º DOSE;657
JUQUITIBA;3º DOSE;1468
JUQUIÁ;3º DOSE;1043
JUNQUEIRÓPOLIS;3º DOSE;1684
JUNDIAÍ;3º DOSE;29976
JUMIRIM;3º DOSE;198
JÚLIO MESQUITA;3º DOSE;349
JOSÉ BONIFÁCIO;3º DOSE;2788
JOÃO RAMALHO;3º DOSE;278
JOANÓPOLIS;3º DOSE;891
JERIQUARA;3º DOSE;154
JAÚ;3º DOSE;9561
JARINU;3º DOSE;1128
JARDINÓPOLIS;3º DOSE;2153
JANDIRA;3º DOSE;3588
JAMBEIRO;3º DOSE;386
JALES;3º DOSE;4251
JAGUARIÚNA;3º DOSE;2951
JACUPIRANGA;3º DOSE;996
JACI;3º DOSE;550
JACAREÍ;3º DOSE;11577
JABOTICABAL;3º DOSE;5751
JABORANDI;3º DOSE;457
ITUVERAVA;3º DOSE;2772
ITUPEVA;3º DOSE;1861
ITU;3º DOSE;11340
ITOBI;3º DOSE;417
ITIRAPUÃ;3º DOSE;393
ITIRAPINA;3º DOSE;872
ITATINGA;3º DOSE;856
ITATIBA;3º DOSE;7492
ITARIRI;3º DOSE;874
ITARARÉ;3º DOSE;2147
ITAQUAQUECETUBA;3º DOSE;9866
ITAPURA;3º DOSE;322
ITAPUÍ;3º DOSE;776
ITAPORANGA;3º DOSE;963
ITÁPOLIS;3º DOSE;2743
ITAPIRAPUÃ PAULISTA;3º DOSE;203
ITAPIRA;3º DOSE;5464
ITAPEVI;3º DOSE;5526
ITAPEVA;3º DOSE;5944
ITAPETININGA;3º DOSE;10849
ITAPECERICA DA SERRA;3º DOSE;5897
ITAOCA;3º DOSE;314
ITANHAÉM;3º DOSE;8146
ITAJU;3º DOSE;246
ITAJOBI;3º DOSE;1505
ITAÍ;3º DOSE;1349
ITABERÁ;3º DOSE;1526
IRAPURU;3º DOSE;661
IRAPUÃ;3º DOSE;543
IRACEMÁPOLIS;3º DOSE;1039
IPUÃ;3º DOSE;943
IPORANGA;3º DOSE;281
IPIGUÁ;3º DOSE;463
IPEÚNA;3º DOSE;346
IPERÓ;3º DOSE;1297
IPAUSSU;3º DOSE;1063
INÚBIA PAULISTA;3º DOSE;399
INDIAPORÃ;3º DOSE;466
INDIANA;3º DOSE;380
INDAIATUBA;3º DOSE;15870
ILHABELA;3º DOSE;2030
ILHA SOLTEIRA;3º DOSE;2458
ILHA COMPRIDA;3º DOSE;770
IGUAPE;3º DOSE;2125
IGARATÁ;3º DOSE;640
IGARAPAVA;3º DOSE;1701
IGARAÇU DO TIETÊ;3º DOSE;1247
IEPÊ;3º DOSE;871
ICÉM;3º DOSE;554
IBIÚNA;3º DOSE;843
IBITINGA;3º DOSE;4386
IBIRAREMA;3º DOSE;623
IBIRÁ;3º DOSE;956
IBATÉ;3º DOSE;1514
IARAS;3º DOSE;411
IACRI;3º DOSE;544
IACANGA;3º DOSE;855
HORTOLÂNDIA;3º DOSE;7254
HOLAMBRA;3º DOSE;749
HERCULÂNDIA;3º DOSE;518
GUZOLÂNDIA;3º DOSE;413
GUATAPARÁ;3º DOSE;605
GUARULHOS;3º DOSE;56278
GUARUJÁ;3º DOSE;15019
GUARIBA;3º DOSE;1702
GUAREÍ;3º DOSE;804
GUARATINGUETÁ;3º DOSE;6329
GUARAREMA;3º DOSE;1644
GUARARAPES;3º DOSE;2529
GUARANTÃ;3º DOSE;490
GUARANI D'OESTE;3º DOSE;243
GUARACI;3º DOSE;834
GUARAÇAÍ;3º DOSE;706
GUARÁ;3º DOSE;1720
GUAPIARA;3º DOSE;640
GUAPIAÇU;3º DOSE;1107
GUAÍRA;3º DOSE;2863
GUAIMBÊ;3º DOSE;433
GUAIÇARA;3º DOSE;543
GLICÉRIO;3º DOSE;324
GETULINA;3º DOSE;764
GENERAL SALGADO;3º DOSE;972
GAVIÃO PEIXOTO;3º DOSE;308
GASTÃO VIDIGAL;3º DOSE;354
GARÇA;3º DOSE;3136
GÁLIA;3º DOSE;793
GABRIEL MONTEIRO;3º DOSE;251
FRANCO DA ROCHA;3º DOSE;6199
FRANCISCO MORATO;3º DOSE;4641
FRANCA;3º DOSE;18210
FLORÍNEA;3º DOSE;335
FLÓRIDA PAULISTA;3º DOSE;1146
FLOREAL;3º DOSE;492
FLORA RICA;3º DOSE;268
FERRAZ DE VASCONCELOS;3º DOSE;7738
FERNÃO;3º DOSE;197
FERNANDÓPOLIS;3º DOSE;7262
FERNANDO PRESTES;3º DOSE;629
FARTURA;3º DOSE;1230
EUCLIDES DA CUNHA PAULISTA;3º DOSE;518
ESTRELA DO NORTE;3º DOSE;185
ESTRELA D'OESTE;3º DOSE;858
ESTIVA GERBI;3º DOSE;524
ESPÍRITO SANTO DO TURVO;3º DOSE;269
ESPÍRITO SANTO DO PINHAL;3º DOSE;4000
ENGENHEIRO COELHO;3º DOSE;760
EMILIANÓPOLIS;3º DOSE;386
EMBU-GUAÇU;3º DOSE;3557
EMBU DAS ARTES;3º DOSE;12172
EMBAÚBA;3º DOSE;215
ELISIÁRIO;3º DOSE;339
ELIAS FAUSTO;3º DOSE;935
ELDORADO;3º DOSE;769
ECHAPORÃ;3º DOSE;618
DUMONT;3º DOSE;543
DUARTINA;3º DOSE;1003
DRACENA;3º DOSE;3844
DOURADO;3º DOSE;637
DOLCINÓPOLIS;3º DOSE;251
DOIS CÓRREGOS;3º DOSE;1817
DOBRADA;3º DOSE;275
DIVINOLÂNDIA;3º DOSE;1260
DIRCE REIS;3º DOSE;247
DIADEMA;3º DOSE;14739
DESCALVADO;3º DOSE;3573
CUNHA;3º DOSE;1395
CUBATÃO;3º DOSE;4413
CRUZEIRO;3º DOSE;4560
CRUZÁLIA;3º DOSE;218
CRISTAIS PAULISTA;3º DOSE;442
CRAVINHOS;3º DOSE;1486
COTIA;3º DOSE;8478
COSMORAMA;3º DOSE;871
COSMÓPOLIS;3º DOSE;1934
CORUMBATAÍ;3º DOSE;325
CORONEL MACEDO;3º DOSE;498
COROADOS;3º DOSE;541
CORDEIRÓPOLIS;3º DOSE;1854
CONCHAS;3º DOSE;1063
CONCHAL;3º DOSE;1481
COLÔMBIA;3º DOSE;437
COLINA;3º DOSE;1198
CLEMENTINA;3º DOSE;608
CHAVANTES;3º DOSE;795
CHARQUEADA;3º DOSE;816
CESÁRIO LANGE;3º DOSE;805
CERQUILHO;3º DOSE;2981
CERQUEIRA CÉSAR;3º DOSE;1390
CEDRAL;3º DOSE;846
CATIGUÁ;3º DOSE;634
CATANDUVA;3º DOSE;10971
CASTILHO;3º DOSE;1312
CÁSSIA DOS COQUEIROS;3º DOSE;272
CASA BRANCA;3º DOSE;1419
CARDOSO;3º DOSE;978
CARAPICUÍBA;3º DOSE;13805
CARAGUATATUBA;3º DOSE;6533
CAPIVARI;3º DOSE;2843
CAPELA DO ALTO;3º DOSE;294
CAPÃO BONITO;3º DOSE;2715
CANITAR;3º DOSE;246
CÂNDIDO RODRIGUES;3º DOSE;321
CÂNDIDO MOTA;3º DOSE;2127
CANAS;3º DOSE;220
CANANÉIA;3º DOSE;848
CAMPOS NOVOS PAULISTA;3º DOSE;278
CAMPOS DO JORDÃO;3º DOSE;2651
CAMPO LIMPO PAULISTA;3º DOSE;2719
CAMPINAS;3º DOSE;79949
CAMPINA DO MONTE ALEGRE;3º DOSE;351
CAJURU;3º DOSE;2028
CAJOBI;3º DOSE;850
CAJATI;3º DOSE;1331
CAJAMAR;3º DOSE;2557
CAIUÁ;3º DOSE;308
CAIEIRAS;3º DOSE;5110
CAIABU;3º DOSE;260
CAFELÂNDIA;3º DOSE;920
CACONDE;3º DOSE;1388
CACHOEIRA PAULISTA;3º DOSE;2060
CAÇAPAVA;3º DOSE;4318
CABREÚVA;3º DOSE;1297
CABRÁLIA PAULISTA;3º DOSE;369
BURITIZAL;3º DOSE;358
BURITAMA;3º DOSE;1516
BURI;3º DOSE;681
BROTAS;3º DOSE;1454
BRODOWSKI;3º DOSE;1824
BREJO ALEGRE;3º DOSE;256
BRAÚNA;3º DOSE;501
BRAGANÇA PAULISTA;3º DOSE;13518
BOTUCATU;3º DOSE;15623
BOREBI;3º DOSE;97
BORBOREMA;3º DOSE;1330
BORACÉIA;3º DOSE;398
BORÁ;3º DOSE;80
BOM SUCESSO DE ITARARÉ;3º DOSE;155
BOM JESUS DOS PERDÕES;3º DOSE;911
BOITUVA;3º DOSE;2576
BOFETE;3º DOSE;466
BOCAINA;3º DOSE;911
BOA ESPERANÇA DO SUL;3º DOSE;863
BIRITIBA MIRIM;3º DOSE;1498
BIRIGUI;3º DOSE;7688
BILAC;3º DOSE;757
BERTIOGA;3º DOSE;3118
BERNARDINO DE CAMPOS;3º DOSE;813
BENTO DE ABREU;3º DOSE;206
BEBEDOURO;3º DOSE;6720
BAURU;3º DOSE;25293
BATATAIS;3º DOSE;4862
BASTOS;3º DOSE;1602
BARUERI;3º DOSE;11880
BARRINHA;3º DOSE;1082
BARRETOS;3º DOSE;11154
BARRA DO TURVO;3º DOSE;496
BARRA DO CHAPÉU;3º DOSE;162
BARRA BONITA;3º DOSE;3134
BARIRI;3º DOSE;2199
BARBOSA;3º DOSE;506
BARÃO DE ANTONINA;3º DOSE;292
BANANAL;3º DOSE;725
BÁLSAMO;3º DOSE;870
BALBINOS;3º DOSE;308
BADY BASSITT;3º DOSE;990
AVARÉ;3º DOSE;6326
AVANHANDAVA;3º DOSE;631
AVAÍ;3º DOSE;360
AURIFLAMA;3º DOSE;1095
ATIBAIA;3º DOSE;9444
ASSIS;3º DOSE;8380
ASPÁSIA;3º DOSE;247
ARUJÁ;3º DOSE;3504
ARTUR NOGUEIRA;3º DOSE;2121
ARIRANHA;3º DOSE;891
AREIÓPOLIS;3º DOSE;449
AREIAS;3º DOSE;251
AREALVA;3º DOSE;675
ARCO-ÍRIS;3º DOSE;262
ARARAS;3º DOSE;9015
ARARAQUARA;3º DOSE;17716
ARAPEÍ;3º DOSE;231
ARANDU;3º DOSE;443
ARAMINA;3º DOSE;397
ARAÇOIABA DA SERRA;3º DOSE;1929
ARAÇATUBA;3º DOSE;15105
ARAÇARIGUAMA;3º DOSE;681
APIAÍ;3º DOSE;1250
APARECIDA D'OESTE;3º DOSE;584
APARECIDA;3º DOSE;1902
ANHUMAS;3º DOSE;256
ANHEMBI;3º DOSE;359
ANGATUBA;3º DOSE;1056
ANDRADINA;3º DOSE;2797
ANALÂNDIA;3º DOSE;277
AMPARO;3º DOSE;5776
AMÉRICO DE CAMPOS;3º DOSE;442
AMÉRICO BRASILIENSE;3º DOSE;2500
AMERICANA;3º DOSE;12420
ALVINLÂNDIA;3º DOSE;199
ÁLVARO DE CARVALHO;3º DOSE;310
ÁLVARES MACHADO;3º DOSE;1537
ÁLVARES FLORENCE;3º DOSE;386
ALUMÍNIO;3º DOSE;818
ALTO ALEGRE;3º DOSE;431
ALTINÓPOLIS;3º DOSE;1675
ALTAIR;3º DOSE;366
ALFREDO MARCONDES;3º DOSE;578
ALAMBARI;3º DOSE;324
AGUDOS;3º DOSE;2197
ÁGUAS DE SÃO PEDRO;3º DOSE;537
ÁGUAS DE SANTA BÁRBARA;3º DOSE;477
ÁGUAS DE LINDÓIA;3º DOSE;1272
ÁGUAS DA PRATA;3º DOSE;755
AGUAÍ;3º DOSE;2121
ADOLFO;3º DOSE;502
ADAMANTINA;3º DOSE;3383
ZACARIAS;2° DOSE;1835
VOTUPORANGA;2° DOSE;67230
VOTORANTIM;2° DOSE;68840
VITÓRIA BRASIL;2° DOSE;1227
VISTA ALEGRE DO ALTO;2° DOSE;5580
VIRADOURO;2° DOSE;12550
VINHEDO;2° DOSE;51541
VERA CRUZ;2° DOSE;7606
VÁRZEA PAULISTA;2° DOSE;68411
VARGEM GRANDE PAULISTA;2° DOSE;29432
VARGEM GRANDE DO SUL;2° DOSE;27522
VARGEM;2° DOSE;6694
VALPARAÍSO;2° DOSE;16370
VALINHOS;2° DOSE;87977
VALENTIM GENTIL;2° DOSE;10053
URUPÊS;2° DOSE;10123
URU;2° DOSE;1113
URÂNIA;2° DOSE;6282
UNIÃO PAULISTA;2° DOSE;1206
UCHOA;2° DOSE;7429
UBIRAJARA;2° DOSE;2973
UBATUBA;2° DOSE;57567
UBARANA;2° DOSE;3967
TURMALINA;2° DOSE;1589
TURIÚBA;2° DOSE;1459
TUPI PAULISTA;2° DOSE;12304
TUPÃ;2° DOSE;47346
TUIUTI;2° DOSE;4688
TRÊS FRONTEIRAS;2° DOSE;4492
TREMEMBÉ;2° DOSE;31420
TRABIJU;2° DOSE;1254
TORRINHA;2° DOSE;7115
TORRE DE PEDRA;2° DOSE;2116
TIMBURI;2° DOSE;2045
TIETÊ;2° DOSE;27677
TERRA ROXA;2° DOSE;5868
TEODORO SAMPAIO;2° DOSE;14684
TEJUPÁ;2° DOSE;3034
TAUBATÉ;2° DOSE;208386
TATUÍ;2° DOSE;80161
TARUMÃ;2° DOSE;10167
TARABAI;2° DOSE;4784
TAQUARIVAÍ;2° DOSE;3514
TAQUARITUBA;2° DOSE;17013
TAQUARITINGA;2° DOSE;39053
TAQUARAL;2° DOSE;2018
TAPIRATIBA;2° DOSE;9291
TAPIRAÍ;2° DOSE;5569
TANABI;2° DOSE;18232
TAMBAÚ;2° DOSE;14493
TAIÚVA;2° DOSE;4350
TAIAÇU;2° DOSE;4181
TAGUAÍ;2° DOSE;8987
TACIBA;2° DOSE;4074
TABOÃO DA SERRA;2° DOSE;165733
TABATINGA;2° DOSE;10478
TABAPUÃ;2° DOSE;8407
SUZANO;2° DOSE;167472
SUZANÁPOLIS;2° DOSE;2574
SUMARÉ;2° DOSE;166338
SUD MENNUCCI;2° DOSE;5209
SOROCABA;2° DOSE;423496
SOCORRO;2° DOSE;29159
SILVEIRAS;2° DOSE;4627
SEVERÍNIA;2° DOSE;10309
SETE BARRAS;2° DOSE;7531
SERTÃOZINHO;2° DOSE;85791
SERRANA;2° DOSE;33950
SERRA NEGRA;2° DOSE;20815
SERRA AZUL;2° DOSE;9749
SEBASTIANÓPOLIS DO SUL;2° DOSE;2683
SARUTAIÁ;2° DOSE;2591
SARAPUÍ;2° DOSE;6633
SÃO VICENTE;2° DOSE;207040
SÃO SIMÃO;2° DOSE;10096
SÃO SEBASTIÃO DA GRAMA;2° DOSE;8248
SÃO SEBASTIÃO;2° DOSE;55704
SÃO ROQUE;2° DOSE;51469
SÃO PEDRO DO TURVO;2° DOSE;4879
SÃO PEDRO;2° DOSE;20538
SÃO PAULO;2° DOSE;8441832
SÃO MIGUEL ARCANJO;2° DOSE;22033
SÃO MANUEL;2° DOSE;24836
SÃO LUIZ DO PARAITINGA;2° DOSE;8246
SÃO LOURENÇO DA SERRA;2° DOSE;9269
SÃO JOSÉ DOS CAMPOS;2° DOSE;476678
SÃO JOSÉ DO RIO PRETO;2° DOSE;332660
SÃO JOSÉ DO RIO PARDO;2° DOSE;37376
SÃO JOSÉ DO BARREIRO;2° DOSE;3093
SÃO JOSÉ DA BELA VISTA;2° DOSE;5157
SÃO JOAQUIM DA BARRA;2° DOSE;35019
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1683
SÃO JOÃO DE IRACEMA;2° DOSE;1344
SÃO JOÃO DAS DUAS PONTES;2° DOSE;1936
SÃO JOÃO DA BOA VISTA;2° DOSE;65557
SÃO FRANCISCO;2° DOSE;2336
SÃO CARLOS;2° DOSE;183002
SÃO CAETANO DO SUL;2° DOSE;116181
SÃO BERNARDO DO CAMPO;2° DOSE;543654
SÃO BENTO DO SAPUCAÍ;2° DOSE;8604
SANTOS;2° DOSE;306705
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;3010
SANTO EXPEDITO;2° DOSE;2292
SANTO ANTÔNIO DO PINHAL;2° DOSE;4583
SANTO ANTÔNIO DO JARDIM;2° DOSE;4343
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;5689
SANTO ANTÔNIO DE POSSE;2° DOSE;14121
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;5349
SANTO ANDRÉ;2° DOSE;470640
SANTO ANASTÁCIO;2° DOSE;12965
SANTANA DE PARNAÍBA;2° DOSE;100943
SANTANA DA PONTE PENSA;2° DOSE;1286
SANTA SALETE;2° DOSE;1321
SANTA ROSA DE VITERBO;2° DOSE;17224
SANTA RITA DO PASSA QUATRO;2° DOSE;18898
SANTA RITA D'OESTE;2° DOSE;2093
SANTA MERCEDES;2° DOSE;2083
SANTA MARIA DA SERRA;2° DOSE;3570
SANTA LÚCIA;2° DOSE;5329
SANTA ISABEL;2° DOSE;36189
SANTA GERTRUDES;2° DOSE;14771
SANTA FÉ DO SUL;2° DOSE;24523
SANTA ERNESTINA;2° DOSE;4216
SANTA CRUZ DO RIO PARDO;2° DOSE;34122
SANTA CRUZ DAS PALMEIRAS;2° DOSE;20226
SANTA CRUZ DA ESPERANÇA;2° DOSE;1575
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;3274
SANTA CLARA D'OESTE;2° DOSE;1771
SANTA BRANCA;2° DOSE;9255
SANTA BÁRBARA D'OESTE;2° DOSE;120473
SANTA ALBERTINA;2° DOSE;4685
SANTA ADÉLIA;2° DOSE;10208
SANDOVALINA;2° DOSE;2617
SALTO GRANDE;2° DOSE;5586
SALTO DE PIRAPORA;2° DOSE;29122
SALTO;2° DOSE;81165
SALTINHO;2° DOSE;5857
SALMOURÃO;2° DOSE;3483
SALESÓPOLIS;2° DOSE;11922
SALES OLIVEIRA;2° DOSE;8134
SALES;2° DOSE;4829
SAGRES;2° DOSE;1631
SABINO;2° DOSE;3670
RUBINÉIA;2° DOSE;2555
RUBIÁCEA;2° DOSE;1984
ROSEIRA;2° DOSE;7470
ROSANA;2° DOSE;12021
RIVERSUL;2° DOSE;4347
RIOLÂNDIA;2° DOSE;7170
RIO GRANDE DA SERRA;2° DOSE;13615
RIO DAS PEDRAS;2° DOSE;21322
RIO CLARO;2° DOSE;137408
RINÓPOLIS;2° DOSE;6040
RINCÃO;2° DOSE;6814
RIFAINA;2° DOSE;2922
RIBEIRÃO PRETO;2° DOSE;464030
RIBEIRÃO PIRES;2° DOSE;81144
RIBEIRÃO GRANDE;2° DOSE;5883
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1682
RIBEIRÃO DO SUL;2° DOSE;3616
RIBEIRÃO CORRENTE;2° DOSE;3401
RIBEIRÃO BRANCO;2° DOSE;12232
RIBEIRÃO BONITO;2° DOSE;8243
RIBEIRA;2° DOSE;2298
RESTINGA;2° DOSE;4994
REGISTRO;2° DOSE;37125
REGINÓPOLIS;2° DOSE;7103
REGENTE FEIJÓ;2° DOSE;14688
REDENÇÃO DA SERRA;2° DOSE;2987
RANCHARIA;2° DOSE;21397
RAFARD;2° DOSE;5680
QUINTANA;2° DOSE;4932
QUELUZ;2° DOSE;6601
QUEIROZ;2° DOSE;2462
QUATÁ;2° DOSE;9631
QUADRA;2° DOSE;2606
PROMISSÃO;2° DOSE;24740
PRESIDENTE VENCESLAU;2° DOSE;24995
PRESIDENTE PRUDENTE;2° DOSE;159561
PRESIDENTE EPITÁCIO;2° DOSE;27342
PRESIDENTE BERNARDES;2° DOSE;9729
PRESIDENTE ALVES;2° DOSE;2863
PRATÂNIA;2° DOSE;3861
PRAIA GRANDE;2° DOSE;209307
PRADÓPOLIS;2° DOSE;12230
