Município;Dose;Total Doses Aplicadas
SANTA CRUZ DA ESPERANÇA;3º DOSE;233
SANTA CRUZ DA CONCEIÇÃO;3º DOSE;676
SANTA CLARA D'OESTE;3º DOSE;299
SANTA BRANCA;3º DOSE;1160
SANTA BÁRBARA D'OESTE;3º DOSE;12495
SANTA ALBERTINA;3º DOSE;678
SANTA ADÉLIA;3º DOSE;1806
SANDOVALINA;3º DOSE;515
SALTO GRANDE;3º DOSE;703
SALTO DE PIRAPORA;3º DOSE;3416
SALTO;3º DOSE;8393
SALTINHO;3º DOSE;682
SALMOURÃO;3º DOSE;557
SALESÓPOLIS;3º DOSE;1508
SALES OLIVEIRA;3º DOSE;1017
SALES;3º DOSE;746
SAGRES;3º DOSE;233
SABINO;3º DOSE;622
RUBINÉIA;3º DOSE;362
RUBIÁCEA;3º DOSE;345
ROSEIRA;3º DOSE;1023
ROSANA;3º DOSE;1738
RIVERSUL;3º DOSE;609
RIOLÂNDIA;3º DOSE;720
RIO GRANDE DA SERRA;3º DOSE;1252
RIO DAS PEDRAS;3º DOSE;1910
RIO CLARO;3º DOSE;19513
RINÓPOLIS;3º DOSE;1145
RINCÃO;3º DOSE;1044
RIFAINA;3º DOSE;420
RIBEIRÃO PRETO;3º DOSE;64790
RIBEIRÃO PIRES;3º DOSE;10008
RIBEIRÃO GRANDE;3º DOSE;655
RIBEIRÃO DOS ÍNDIOS;3º DOSE;388
RIBEIRÃO DO SUL;3º DOSE;569
RIBEIRÃO CORRENTE;3º DOSE;373
RIBEIRÃO BRANCO;3º DOSE;1130
RIBEIRÃO BONITO;3º DOSE;1218
RIBEIRA;3º DOSE;398
RESTINGA;3º DOSE;511
REGISTRO;3º DOSE;4776
REGINÓPOLIS;3º DOSE;767
REGENTE FEIJÓ;3º DOSE;1616
REDENÇÃO DA SERRA;3º DOSE;295
RANCHARIA;3º DOSE;2952
RAFARD;3º DOSE;641
QUINTANA;3º DOSE;764
QUELUZ;3º DOSE;820
QUEIROZ;3º DOSE;284
QUATÁ;3º DOSE;1121
QUADRA;3º DOSE;257
PROMISSÃO;3º DOSE;3585
PRESIDENTE VENCESLAU;3º DOSE;4445
PRESIDENTE PRUDENTE;3º DOSE;23905
PRESIDENTE EPITÁCIO;3º DOSE;3654
PRESIDENTE BERNARDES;3º DOSE;1770
PRESIDENTE ALVES;3º DOSE;467
PRATÂNIA;3º DOSE;351
PRAIA GRANDE;3º DOSE;25039
PRADÓPOLIS;3º DOSE;1350
PRACINHA;3º DOSE;199
POTIRENDABA;3º DOSE;1817
POTIM;3º DOSE;1346
PORTO FERREIRA;3º DOSE;4470
PORTO FELIZ;3º DOSE;3616
PORANGABA;3º DOSE;989
POPULINA;3º DOSE;566
PONTES GESTAL;3º DOSE;276
PONTALINDA;3º DOSE;403
PONTAL;3º DOSE;2158
PONGAÍ;3º DOSE;512
POMPÉIA;3º DOSE;1876
POLONI;3º DOSE;896
POÁ;3º DOSE;7894
PLATINA;3º DOSE;384
PLANALTO;3º DOSE;392
PITANGUEIRAS;3º DOSE;3058
PIRATININGA;3º DOSE;1367
PIRASSUNUNGA;3º DOSE;6946
PIRAPOZINHO;3º DOSE;1679
PIRAPORA DO BOM JESUS;3º DOSE;882
PIRANGI;3º DOSE;1538
PIRAJUÍ;3º DOSE;2127
PIRAJU;3º DOSE;3262
PIRACICABA;3º DOSE;35535
PIRACAIA;3º DOSE;2264
PIQUETE;3º DOSE;1213
PIQUEROBI;3º DOSE;409
PINHALZINHO;3º DOSE;1301
PINDORAMA;3º DOSE;1970
PINDAMONHANGABA;3º DOSE;11784
PILAR DO SUL;3º DOSE;2128
PIEDADE;3º DOSE;3540
PIACATU;3º DOSE;543
PERUÍBE;3º DOSE;6257
PEREIRAS;3º DOSE;794
PEREIRA BARRETO;3º DOSE;2334
PENÁPOLIS;3º DOSE;5809
PEDRO DE TOLEDO;3º DOSE;1214
PEDRINHAS PAULISTA;3º DOSE;455
PEDREIRA;3º DOSE;4185
PEDREGULHO;3º DOSE;1609
PEDRANÓPOLIS;3º DOSE;355
PEDRA BELA;3º DOSE;593
PEDERNEIRAS;3º DOSE;3372
PAULO DE FARIA;3º DOSE;1205
PAULISTÂNIA;3º DOSE;251
PAULÍNIA;3º DOSE;6754
PAULICÉIA;3º DOSE;615
PATROCÍNIO PAULISTA;3º DOSE;1237
PARISI;3º DOSE;376
PARIQUERA-AÇU;3º DOSE;2611
PARDINHO;3º DOSE;510
PARAPUÃ;3º DOSE;1229
PARANAPUÃ;3º DOSE;522
PARANAPANEMA;3º DOSE;1383
PARAÍSO;3º DOSE;697
PARAIBUNA;3º DOSE;1254
PARAGUAÇU PAULISTA;3º DOSE;4053
PANORAMA;3º DOSE;1159
PALMITAL;3º DOSE;2732
PALMEIRA D'OESTE;3º DOSE;1563
PALMARES PAULISTA;3º DOSE;725
PALESTINA;3º DOSE;1126
PACAEMBU;3º DOSE;1458
OUROESTE;3º DOSE;1026
OURO VERDE;3º DOSE;825
OURINHOS;3º DOSE;9910
OSVALDO CRUZ;3º DOSE;3918
OSCAR BRESSANE;3º DOSE;455
OSASCO;3º DOSE;46741
ORLÂNDIA;3º DOSE;3133
ORINDIÚVA;3º DOSE;588
ORIENTE;3º DOSE;679
ONDA VERDE;3º DOSE;423
OLÍMPIA;3º DOSE;4567
ÓLEO;3º DOSE;282
OCAUÇU;3º DOSE;580
NUPORANGA;3º DOSE;735
NOVO HORIZONTE;3º DOSE;3873
NOVAIS;3º DOSE;476
NOVA ODESSA;3º DOSE;3524
NOVA LUZITÂNIA;3º DOSE;350
NOVA INDEPENDÊNCIA;3º DOSE;386
NOVA GUATAPORANGA;3º DOSE;262
NOVA GRANADA;3º DOSE;1948
NOVA EUROPA;3º DOSE;892
NOVA CASTILHO;3º DOSE;136
NOVA CANAÃ PAULISTA;3º DOSE;323
NOVA CAMPINA;3º DOSE;670
NOVA ALIANÇA;3º DOSE;799
NIPOÃ;3º DOSE;375
NHANDEARA;3º DOSE;1503
NEVES PAULISTA;3º DOSE;1420
NAZARÉ PAULISTA;3º DOSE;1295
NATIVIDADE DA SERRA;3º DOSE;507
NARANDIBA;3º DOSE;486
NANTES;3º DOSE;279
MURUTINGA DO SUL;3º DOSE;648
MOTUCA;3º DOSE;432
MORUNGABA;3º DOSE;995
MORRO AGUDO;3º DOSE;2611
MONTEIRO LOBATO;3º DOSE;372
MONTE MOR;3º DOSE;2792
MONTE CASTELO;3º DOSE;379
MONTE AZUL PAULISTA;3º DOSE;1993
MONTE APRAZÍVEL;3º DOSE;2590
MONTE ALTO;3º DOSE;4915
MONTE ALEGRE DO SUL;3º DOSE;734
MONGAGUÁ;3º DOSE;4245
MONÇÕES;3º DOSE;338
MOMBUCA;3º DOSE;352
MOGI MIRIM;3º DOSE;8700
MOGI GUAÇU;3º DOSE;11706
MOGI DAS CRUZES;3º DOSE;37113
MOCOCA;3º DOSE;6494
MIRASSOLÂNDIA;3º DOSE;617
MIRASSOL;3º DOSE;4593
MIRANTE DO PARANAPANEMA;3º DOSE;1558
MIRANDÓPOLIS;3º DOSE;3236
MIRACATU;3º DOSE;1364
MIRA ESTRELA;3º DOSE;479
MINEIROS DO TIETÊ;3º DOSE;1127
MIGUELÓPOLIS;3º DOSE;1851
MESÓPOLIS;3º DOSE;331
MERIDIANO;3º DOSE;482
MENDONÇA;3º DOSE;721
MAUÁ;3º DOSE;30487
MATÃO;3º DOSE;7072
MARTINÓPOLIS;3º DOSE;2384
MARINÓPOLIS;3º DOSE;288
MARÍLIA;3º DOSE;21936
MARIÁPOLIS;3º DOSE;438
MARAPOAMA;3º DOSE;368
MARACAÍ;3º DOSE;1198
MARABÁ PAULISTA;3º DOSE;356
MANDURI;3º DOSE;997
MAIRIPORÃ;3º DOSE;7233
MAIRINQUE;3º DOSE;3333
MAGDA;3º DOSE;431
MACEDÔNIA;3º DOSE;498
MACAUBAL;3º DOSE;835
MACATUBA;3º DOSE;1669
LUTÉCIA;3º DOSE;356
LUPÉRCIO;3º DOSE;391
LUIZIÂNIA;3º DOSE;446
LUÍS ANTÔNIO;3º DOSE;867
LUCIANÓPOLIS;3º DOSE;302
LUCÉLIA;3º DOSE;2068
LOUVEIRA;3º DOSE;2674
LOURDES;3º DOSE;356
LORENA;3º DOSE;6664
LINS;3º DOSE;8790
LINDÓIA;3º DOSE;664
LIMEIRA;3º DOSE;20932
LENÇÓIS PAULISTA;3º DOSE;4687
LEME;3º DOSE;7807
LAVRINHAS;3º DOSE;356
LAVÍNIA;3º DOSE;581
LARANJAL PAULISTA;3º DOSE;2443
LAGOINHA;3º DOSE;727
JUQUITIBA;3º DOSE;2076
JUQUIÁ;3º DOSE;1538
JUNQUEIRÓPOLIS;3º DOSE;2077
JUNDIAÍ;3º DOSE;38968
JUMIRIM;3º DOSE;246
JÚLIO MESQUITA;3º DOSE;452
JOSÉ BONIFÁCIO;3º DOSE;3381
JOÃO RAMALHO;3º DOSE;376
JOANÓPOLIS;3º DOSE;1332
JERIQUARA;3º DOSE;269
JAÚ;3º DOSE;12966
JARINU;3º DOSE;1762
JARDINÓPOLIS;3º DOSE;2977
JANDIRA;3º DOSE;5198
JAMBEIRO;3º DOSE;524
JALES;3º DOSE;5672
JAGUARIÚNA;3º DOSE;3959
JACUPIRANGA;3º DOSE;1244
JACI;3º DOSE;821
JACAREÍ;3º DOSE;14160
JABOTICABAL;3º DOSE;7103
JABORANDI;3º DOSE;607
ITUVERAVA;3º DOSE;4657
ITUPEVA;3º DOSE;2689
ITU;3º DOSE;14386
ITOBI;3º DOSE;569
ITIRAPUÃ;3º DOSE;555
ITIRAPINA;3º DOSE;1054
ITATINGA;3º DOSE;1132
ITATIBA;3º DOSE;9684
ITARIRI;3º DOSE;1158
ITARARÉ;3º DOSE;3792
ITAQUAQUECETUBA;3º DOSE;14278
ITAPURA;3º DOSE;474
ITAPUÍ;3º DOSE;918
ITAPORANGA;3º DOSE;1345
ITÁPOLIS;3º DOSE;3934
ITAPIRAPUÃ PAULISTA;3º DOSE;330
ITAPIRA;3º DOSE;7700
ITAPEVI;3º DOSE;8512
ITAPEVA;3º DOSE;7356
ITAPETININGA;3º DOSE;14113
ITAPECERICA DA SERRA;3º DOSE;8362
ITAOCA;3º DOSE;452
ITANHAÉM;3º DOSE;10413
ITAJU;3º DOSE;351
ITAJOBI;3º DOSE;1875
ITAÍ;3º DOSE;1830
ITABERÁ;3º DOSE;1838
IRAPURU;3º DOSE;796
IRAPUÃ;3º DOSE;663
IRACEMÁPOLIS;3º DOSE;1393
IPUÃ;3º DOSE;1327
IPORANGA;3º DOSE;394
IPIGUÁ;3º DOSE;536
IPEÚNA;3º DOSE;466
IPERÓ;3º DOSE;1655
IPAUSSU;3º DOSE;1452
INÚBIA PAULISTA;3º DOSE;496
INDIAPORÃ;3º DOSE;605
INDIANA;3º DOSE;482
INDAIATUBA;3º DOSE;21216
ILHABELA;3º DOSE;2911
ILHA SOLTEIRA;3º DOSE;3174
ILHA COMPRIDA;3º DOSE;991
IGUAPE;3º DOSE;2787
IGARATÁ;3º DOSE;800
IGARAPAVA;3º DOSE;2141
IGARAÇU DO TIETÊ;3º DOSE;1681
IEPÊ;3º DOSE;1014
ICÉM;3º DOSE;786
IBIÚNA;3º DOSE;3440
IBITINGA;3º DOSE;5530
IBIRAREMA;3º DOSE;848
IBIRÁ;3º DOSE;1289
IBATÉ;3º DOSE;2112
IARAS;3º DOSE;527
IACRI;3º DOSE;710
IACANGA;3º DOSE;1379
HORTOLÂNDIA;3º DOSE;12152
HOLAMBRA;3º DOSE;1074
HERCULÂNDIA;3º DOSE;711
GUZOLÂNDIA;3º DOSE;505
GUATAPARÁ;3º DOSE;670
GUARULHOS;3º DOSE;83389
GUARUJÁ;3º DOSE;28676
GUARIBA;3º DOSE;2132
GUAREÍ;3º DOSE;1007
GUARATINGUETÁ;3º DOSE;9331
GUARAREMA;3º DOSE;2198
GUARARAPES;3º DOSE;3235
GUARANTÃ;3º DOSE;666
GUARANI D'OESTE;3º DOSE;297
GUARACI;3º DOSE;1077
GUARAÇAÍ;3º DOSE;1029
GUARÁ;3º DOSE;2125
GUAPIARA;3º DOSE;1248
GUAPIAÇU;3º DOSE;1651
GUAÍRA;3º DOSE;3641
GUAIMBÊ;3º DOSE;576
GUAIÇARA;3º DOSE;863
GLICÉRIO;3º DOSE;437
GETULINA;3º DOSE;1003
GENERAL SALGADO;3º DOSE;1355
GAVIÃO PEIXOTO;3º DOSE;404
GASTÃO VIDIGAL;3º DOSE;486
GARÇA;3º DOSE;4006
GÁLIA;3º DOSE;992
GABRIEL MONTEIRO;3º DOSE;351
FRANCO DA ROCHA;3º DOSE;9237
FRANCISCO MORATO;3º DOSE;7565
FRANCA;3º DOSE;24516
FLORÍNEA;3º DOSE;388
FLÓRIDA PAULISTA;3º DOSE;1407
FLOREAL;3º DOSE;565
FLORA RICA;3º DOSE;309
FERRAZ DE VASCONCELOS;3º DOSE;10223
FERNÃO;3º DOSE;241
FERNANDÓPOLIS;3º DOSE;9166
FERNANDO PRESTES;3º DOSE;964
FARTURA;3º DOSE;1518
EUCLIDES DA CUNHA PAULISTA;3º DOSE;688
ESTRELA DO NORTE;3º DOSE;284
ESTRELA D'OESTE;3º DOSE;1086
ESTIVA GERBI;3º DOSE;617
ESPÍRITO SANTO DO TURVO;3º DOSE;337
ESPÍRITO SANTO DO PINHAL;3º DOSE;5137
ENGENHEIRO COELHO;3º DOSE;974
EMILIANÓPOLIS;3º DOSE;443
EMBU-GUAÇU;3º DOSE;5085
EMBU DAS ARTES;3º DOSE;23491
EMBAÚBA;3º DOSE;278
ELISIÁRIO;3º DOSE;413
ELIAS FAUSTO;3º DOSE;1335
ELDORADO;3º DOSE;956
ECHAPORÃ;3º DOSE;825
DUMONT;3º DOSE;689
DUARTINA;3º DOSE;1650
DRACENA;3º DOSE;4983
DOURADO;3º DOSE;940
DOLCINÓPOLIS;3º DOSE;347
DOIS CÓRREGOS;3º DOSE;2194
DOBRADA;3º DOSE;439
DIVINOLÂNDIA;3º DOSE;1537
DIRCE REIS;3º DOSE;272
DIADEMA;3º DOSE;23665
DESCALVADO;3º DOSE;4262
CUNHA;3º DOSE;1768
CUBATÃO;3º DOSE;9621
CRUZEIRO;3º DOSE;5905
CRUZÁLIA;3º DOSE;268
CRISTAIS PAULISTA;3º DOSE;728
CRAVINHOS;3º DOSE;2334
COTIA;3º DOSE;14577
COSMORAMA;3º DOSE;1039
COSMÓPOLIS;3º DOSE;3294
CORUMBATAÍ;3º DOSE;390
CORONEL MACEDO;3º DOSE;603
COROADOS;3º DOSE;633
CORDEIRÓPOLIS;3º DOSE;2569
CONCHAS;3º DOSE;1462
CONCHAL;3º DOSE;1867
COLÔMBIA;3º DOSE;601
COLINA;3º DOSE;1494
CLEMENTINA;3º DOSE;737
CHAVANTES;3º DOSE;1051
CHARQUEADA;3º DOSE;1280
CESÁRIO LANGE;3º DOSE;1112
CERQUILHO;3º DOSE;3691
CERQUEIRA CÉSAR;3º DOSE;1762
CEDRAL;3º DOSE;1137
CATIGUÁ;3º DOSE;829
CATANDUVA;3º DOSE;13728
CASTILHO;3º DOSE;2004
CÁSSIA DOS COQUEIROS;3º DOSE;327
CASA BRANCA;3º DOSE;2008
CARDOSO;3º DOSE;1496
CARAPICUÍBA;3º DOSE;20661
CARAGUATATUBA;3º DOSE;8966
CAPIVARI;3º DOSE;3666
CAPELA DO ALTO;3º DOSE;953
CAPÃO BONITO;3º DOSE;3460
CANITAR;3º DOSE;347
CÂNDIDO RODRIGUES;3º DOSE;427
CÂNDIDO MOTA;3º DOSE;2852
CANAS;3º DOSE;310
CANANÉIA;3º DOSE;990
CAMPOS NOVOS PAULISTA;3º DOSE;482
CAMPOS DO JORDÃO;3º DOSE;3871
CAMPO LIMPO PAULISTA;3º DOSE;4887
CAMPINAS;3º DOSE;107423
CAMPINA DO MONTE ALEGRE;3º DOSE;447
CAJURU;3º DOSE;2498
CAJOBI;3º DOSE;1007
CAJATI;3º DOSE;1949
CAJAMAR;3º DOSE;4237
CAIUÁ;3º DOSE;483
CAIEIRAS;3º DOSE;6846
CAIABU;3º DOSE;301
CAFELÂNDIA;3º DOSE;1478
CACONDE;3º DOSE;1640
CACHOEIRA PAULISTA;3º DOSE;2624
CAÇAPAVA;3º DOSE;7062
CABREÚVA;3º DOSE;2032
CABRÁLIA PAULISTA;3º DOSE;411
BURITIZAL;3º DOSE;406
BURITAMA;3º DOSE;2108
BURI;3º DOSE;1092
BROTAS;3º DOSE;1902
BRODOWSKI;3º DOSE;2175
BREJO ALEGRE;3º DOSE;316
BRAÚNA;3º DOSE;586
BRAGANÇA PAULISTA;3º DOSE;17963
BOTUCATU;3º DOSE;24562
BOREBI;3º DOSE;131
BORBOREMA;3º DOSE;1590
BORACÉIA;3º DOSE;502
BORÁ;3º DOSE;115
BOM SUCESSO DE ITARARÉ;3º DOSE;236
BOM JESUS DOS PERDÕES;3º DOSE;1161
BOITUVA;3º DOSE;3754
BOFETE;3º DOSE;790
BOCAINA;3º DOSE;1100
BOA ESPERANÇA DO SUL;3º DOSE;1132
BIRITIBA MIRIM;3º DOSE;1935
BIRIGUI;3º DOSE;9779
BILAC;3º DOSE;1004
BERTIOGA;3º DOSE;5042
BERNARDINO DE CAMPOS;3º DOSE;1441
BENTO DE ABREU;3º DOSE;317
BEBEDOURO;3º DOSE;8067
BAURU;3º DOSE;36482
BATATAIS;3º DOSE;6653
BASTOS;3º DOSE;2163
BARUERI;3º DOSE;15724
BARRINHA;3º DOSE;1475
BARRETOS;3º DOSE;13566
BARRA DO TURVO;3º DOSE;683
BARRA DO CHAPÉU;3º DOSE;371
BARRA BONITA;3º DOSE;4083
BARIRI;3º DOSE;3196
BARBOSA;3º DOSE;626
BARÃO DE ANTONINA;3º DOSE;429
BANANAL;3º DOSE;967
BÁLSAMO;3º DOSE;1081
BALBINOS;3º DOSE;333
BADY BASSITT;3º DOSE;1490
AVARÉ;3º DOSE;8979
AVANHANDAVA;3º DOSE;801
AVAÍ;3º DOSE;535
AURIFLAMA;3º DOSE;1549
ATIBAIA;3º DOSE;12442
ASSIS;3º DOSE;10857
ASPÁSIA;3º DOSE;315
ARUJÁ;3º DOSE;5066
ARTUR NOGUEIRA;3º DOSE;3331
ARIRANHA;3º DOSE;1074
AREIÓPOLIS;3º DOSE;614
AREIAS;3º DOSE;359
AREALVA;3º DOSE;975
ARCO-ÍRIS;3º DOSE;355
ARARAS;3º DOSE;9615
ARARAQUARA;3º DOSE;22840
ARAPEÍ;3º DOSE;315
ARANDU;3º DOSE;590
ARAMINA;3º DOSE;505
ARAÇOIABA DA SERRA;3º DOSE;2600
ARAÇATUBA;3º DOSE;19946
ARAÇARIGUAMA;3º DOSE;1027
APIAÍ;3º DOSE;1653
APARECIDA D'OESTE;3º DOSE;674
APARECIDA;3º DOSE;2524
ANHUMAS;3º DOSE;347
ANHEMBI;3º DOSE;529
ANGATUBA;3º DOSE;1490
ANDRADINA;3º DOSE;5353
ANALÂNDIA;3º DOSE;392
AMPARO;3º DOSE;7403
AMÉRICO DE CAMPOS;3º DOSE;722
AMÉRICO BRASILIENSE;3º DOSE;3520
AMERICANA;3º DOSE;19295
ALVINLÂNDIA;3º DOSE;251
ÁLVARO DE CARVALHO;3º DOSE;413
ÁLVARES MACHADO;3º DOSE;2219
ÁLVARES FLORENCE;3º DOSE;491
ALUMÍNIO;3º DOSE;1179
ALTO ALEGRE;3º DOSE;570
ALTINÓPOLIS;3º DOSE;2125
ALTAIR;3º DOSE;393
ALFREDO MARCONDES;3º DOSE;711
ALAMBARI;3º DOSE;408
AGUDOS;3º DOSE;3288
ÁGUAS DE SÃO PEDRO;3º DOSE;619
ÁGUAS DE SANTA BÁRBARA;3º DOSE;658
ÁGUAS DE LINDÓIA;3º DOSE;1661
ÁGUAS DA PRATA;3º DOSE;941
AGUAÍ;3º DOSE;2923
ADOLFO;3º DOSE;660
ADAMANTINA;3º DOSE;4283
ZACARIAS;2° DOSE;2077
VOTUPORANGA;2° DOSE;72434
VOTORANTIM;2° DOSE;76550
VITÓRIA BRASIL;2° DOSE;1261
VISTA ALEGRE DO ALTO;2° DOSE;6177
VIRADOURO;2° DOSE;13549
VINHEDO;2° DOSE;56739
VERA CRUZ;2° DOSE;7969
VÁRZEA PAULISTA;2° DOSE;76866
VARGEM GRANDE PAULISTA;2° DOSE;32694
VARGEM GRANDE DO SUL;2° DOSE;30969
VARGEM;2° DOSE;7313
VALPARAÍSO;2° DOSE;18064
VALINHOS;2° DOSE;92952
VALENTIM GENTIL;2° DOSE;10640
URUPÊS;2° DOSE;10820
URU;2° DOSE;1135
URÂNIA;2° DOSE;6734
UNIÃO PAULISTA;2° DOSE;1357
UCHOA;2° DOSE;7925
UBIRAJARA;2° DOSE;3518
UBATUBA;2° DOSE;62803
UBARANA;2° DOSE;4215
TURMALINA;2° DOSE;1674
TURIÚBA;2° DOSE;1577
TUPI PAULISTA;2° DOSE;13069
TUPÃ;2° DOSE;50390
TUIUTI;2° DOSE;5054
TRÊS FRONTEIRAS;2° DOSE;5070
TREMEMBÉ;2° DOSE;36534
TRABIJU;2° DOSE;1322
TORRINHA;2° DOSE;7517
TORRE DE PEDRA;2° DOSE;2245
TIMBURI;2° DOSE;2151
TIETÊ;2° DOSE;29518
TERRA ROXA;2° DOSE;6278
TEODORO SAMPAIO;2° DOSE;16266
TEJUPÁ;2° DOSE;3304
TAUBATÉ;2° DOSE;223252
TATUÍ;2° DOSE;86020
TARUMÃ;2° DOSE;11322
TARABAI;2° DOSE;5090
TAQUARIVAÍ;2° DOSE;4191
TAQUARITUBA;2° DOSE;19638
TAQUARITINGA;2° DOSE;41263
TAQUARAL;2° DOSE;2222
TAPIRATIBA;2° DOSE;9980
TAPIRAÍ;2° DOSE;6184
TANABI;2° DOSE;19649
TAMBAÚ;2° DOSE;15233
TAIÚVA;2° DOSE;5087
TAIAÇU;2° DOSE;4536
TAGUAÍ;2° DOSE;9940
TACIBA;2° DOSE;4394
TABOÃO DA SERRA;2° DOSE;184582
TABATINGA;2° DOSE;11117
TABAPUÃ;2° DOSE;9111
SUZANO;2° DOSE;189582
SUZANÁPOLIS;2° DOSE;2837
SUMARÉ;2° DOSE;182485
SUD MENNUCCI;2° DOSE;5786
SOROCABA;2° DOSE;476835
SOCORRO;2° DOSE;31408
SILVEIRAS;2° DOSE;5133
SEVERÍNIA;2° DOSE;11163
SETE BARRAS;2° DOSE;8869
SERTÃOZINHO;2° DOSE;92518
SERRANA;2° DOSE;36332
SERRA NEGRA;2° DOSE;21776
SERRA AZUL;2° DOSE;10161
SEBASTIANÓPOLIS DO SUL;2° DOSE;2805
SARUTAIÁ;2° DOSE;2802
SARAPUÍ;2° DOSE;7233
SÃO VICENTE;2° DOSE;225109
SÃO SIMÃO;2° DOSE;10645
SÃO SEBASTIÃO DA GRAMA;2° DOSE;8520
SÃO SEBASTIÃO;2° DOSE;61065
SÃO ROQUE;2° DOSE;57759
SÃO PEDRO DO TURVO;2° DOSE;5478
SÃO PEDRO;2° DOSE;24604
SÃO PAULO;2° DOSE;9095214
SÃO MIGUEL ARCANJO;2° DOSE;24799
SÃO MANUEL;2° DOSE;27013
SÃO LUIZ DO PARAITINGA;2° DOSE;9064
SÃO LOURENÇO DA SERRA;2° DOSE;10434
SÃO JOSÉ DOS CAMPOS;2° DOSE;510714
SÃO JOSÉ DO RIO PRETO;2° DOSE;354758
SÃO JOSÉ DO RIO PARDO;2° DOSE;39817
SÃO JOSÉ DO BARREIRO;2° DOSE;3252
SÃO JOSÉ DA BELA VISTA;2° DOSE;5833
SÃO JOAQUIM DA BARRA;2° DOSE;37330
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1809
SÃO JOÃO DE IRACEMA;2° DOSE;1478
SÃO JOÃO DAS DUAS PONTES;2° DOSE;2032
SÃO JOÃO DA BOA VISTA;2° DOSE;68817
SÃO FRANCISCO;2° DOSE;2358
SÃO CARLOS;2° DOSE;192822
SÃO CAETANO DO SUL;2° DOSE;121184
SÃO BERNARDO DO CAMPO;2° DOSE;589671
SÃO BENTO DO SAPUCAÍ;2° DOSE;9493
SANTOS;2° DOSE;324184
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;3181
SANTO EXPEDITO;2° DOSE;2427
SANTO ANTÔNIO DO PINHAL;2° DOSE;5403
SANTO ANTÔNIO DO JARDIM;2° DOSE;4756
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;6029
SANTO ANTÔNIO DE POSSE;2° DOSE;15694
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;5723
SANTO ANDRÉ;2° DOSE;507589
SANTO ANASTÁCIO;2° DOSE;13298
SANTANA DE PARNAÍBA;2° DOSE;108294
SANTANA DA PONTE PENSA;2° DOSE;1340
SANTA SALETE;2° DOSE;1378
SANTA ROSA DE VITERBO;2° DOSE;18445
SANTA RITA DO PASSA QUATRO;2° DOSE;19975
SANTA RITA D'OESTE;2° DOSE;2201
SANTA MERCEDES;2° DOSE;2346
SANTA MARIA DA SERRA;2° DOSE;4074
SANTA LÚCIA;2° DOSE;5637
SANTA ISABEL;2° DOSE;38992
SANTA GERTRUDES;2° DOSE;16625
SANTA FÉ DO SUL;2° DOSE;26225
SANTA ERNESTINA;2° DOSE;4568
SANTA CRUZ DO RIO PARDO;2° DOSE;36696
SANTA CRUZ DAS PALMEIRAS;2° DOSE;21651
SANTA CRUZ DA ESPERANÇA;2° DOSE;1676
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;3473
SANTA CLARA D'OESTE;2° DOSE;1934
SANTA BRANCA;2° DOSE;10028
SANTA BÁRBARA D'OESTE;2° DOSE;129500
SANTA ALBERTINA;2° DOSE;5018
SANTA ADÉLIA;2° DOSE;11157
SANDOVALINA;2° DOSE;2796
SALTO GRANDE;2° DOSE;6370
SALTO DE PIRAPORA;2° DOSE;31470
SALTO;2° DOSE;86919
SALTINHO;2° DOSE;6407
SALMOURÃO;2° DOSE;3719
SALESÓPOLIS;2° DOSE;13206
SALES OLIVEIRA;2° DOSE;8877
SALES;2° DOSE;5174
SAGRES;2° DOSE;1790
SABINO;2° DOSE;3982
RUBINÉIA;2° DOSE;2718
RUBIÁCEA;2° DOSE;2244
ROSEIRA;2° DOSE;7983
ROSANA;2° DOSE;12915
RIVERSUL;2° DOSE;4639
RIOLÂNDIA;2° DOSE;8698
RIO GRANDE DA SERRA;2° DOSE;16757
RIO DAS PEDRAS;2° DOSE;22387
RIO CLARO;2° DOSE;145159
RINÓPOLIS;2° DOSE;6953
RINCÃO;2° DOSE;7181
RIFAINA;2° DOSE;3183
RIBEIRÃO PRETO;2° DOSE;493622
RIBEIRÃO PIRES;2° DOSE;86528
RIBEIRÃO GRANDE;2° DOSE;6178
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1795
RIBEIRÃO DO SUL;2° DOSE;3767
RIBEIRÃO CORRENTE;2° DOSE;3609
RIBEIRÃO BRANCO;2° DOSE;13264
RIBEIRÃO BONITO;2° DOSE;8807
RIBEIRA;2° DOSE;2512
RESTINGA;2° DOSE;5481
REGISTRO;2° DOSE;41976
REGINÓPOLIS;2° DOSE;7913
REGENTE FEIJÓ;2° DOSE;15206
REDENÇÃO DA SERRA;2° DOSE;3066
RANCHARIA;2° DOSE;22700
RAFARD;2° DOSE;6723
QUINTANA;2° DOSE;5270
QUELUZ;2° DOSE;6937
QUEIROZ;2° DOSE;2610
QUATÁ;2° DOSE;10211
QUADRA;2° DOSE;2752
PROMISSÃO;2° DOSE;26788
PRESIDENTE VENCESLAU;2° DOSE;26553
PRESIDENTE PRUDENTE;2° DOSE;173095
PRESIDENTE EPITÁCIO;2° DOSE;28634
