Município;Dose;Total Doses Aplicadas
SANTA ADÉLIA;3º DOSE;130
SANDOVALINA;3º DOSE;27
SALTO GRANDE;3º DOSE;31
SALTO DE PIRAPORA;3º DOSE;320
SALTO;3º DOSE;1086
SALMOURÃO;3º DOSE;70
SALESÓPOLIS;3º DOSE;163
SALES OLIVEIRA;3º DOSE;74
SALES;3º DOSE;63
SABINO;3º DOSE;41
RUBINÉIA;3º DOSE;22
RUBIÁCEA;3º DOSE;42
ROSEIRA;3º DOSE;65
ROSANA;3º DOSE;77
RIVERSUL;3º DOSE;60
RIO GRANDE DA SERRA;3º DOSE;11
RIO DAS PEDRAS;3º DOSE;105
RIO CLARO;3º DOSE;1886
RINÓPOLIS;3º DOSE;36
RINCÃO;3º DOSE;110
RIBEIRÃO PRETO;3º DOSE;5084
RIBEIRÃO PIRES;3º DOSE;681
RIBEIRÃO GRANDE;3º DOSE;53
RIBEIRÃO DOS ÍNDIOS;3º DOSE;56
RIBEIRÃO DO SUL;3º DOSE;63
RIBEIRÃO BRANCO;3º DOSE;16
RIBEIRÃO BONITO;3º DOSE;102
RESTINGA;3º DOSE;58
REGISTRO;3º DOSE;294
REGINÓPOLIS;3º DOSE;98
REGENTE FEIJÓ;3º DOSE;133
RANCHARIA;3º DOSE;289
RAFARD;3º DOSE;76
QUINTANA;3º DOSE;112
QUELUZ;3º DOSE;72
QUEIROZ;3º DOSE;31
QUATÁ;3º DOSE;187
QUADRA;3º DOSE;1
PROMISSÃO;3º DOSE;249
PRESIDENTE VENCESLAU;3º DOSE;469
PRESIDENTE PRUDENTE;3º DOSE;1519
PRESIDENTE EPITÁCIO;3º DOSE;298
PRESIDENTE BERNARDES;3º DOSE;324
PRESIDENTE ALVES;3º DOSE;44
PRATÂNIA;3º DOSE;36
PRAIA GRANDE;3º DOSE;2319
PRADÓPOLIS;3º DOSE;108
PRACINHA;3º DOSE;19
POTIRENDABA;3º DOSE;40
POTIM;3º DOSE;147
PORTO FERREIRA;3º DOSE;334
PORTO FELIZ;3º DOSE;267
PORANGABA;3º DOSE;76
POPULINA;3º DOSE;63
PONTALINDA;3º DOSE;9
PONTAL;3º DOSE;175
PONGAÍ;3º DOSE;21
POMPÉIA;3º DOSE;216
POLONI;3º DOSE;83
POÁ;3º DOSE;456
PLATINA;3º DOSE;22
PLANALTO;3º DOSE;33
PITANGUEIRAS;3º DOSE;336
PIRATININGA;3º DOSE;263
PIRASSUNUNGA;3º DOSE;863
PIRAPOZINHO;3º DOSE;175
PIRAPORA DO BOM JESUS;3º DOSE;108
PIRANGI;3º DOSE;149
PIRAJUÍ;3º DOSE;114
PIRAJU;3º DOSE;283
PIRACAIA;3º DOSE;185
PIQUETE;3º DOSE;55
PIQUEROBI;3º DOSE;75
PINHALZINHO;3º DOSE;88
PINDORAMA;3º DOSE;168
PINDAMONHANGABA;3º DOSE;1274
PILAR DO SUL;3º DOSE;112
PIEDADE;3º DOSE;273
PIACATU;3º DOSE;52
PERUÍBE;3º DOSE;366
PEREIRAS;3º DOSE;42
PEREIRA BARRETO;3º DOSE;163
PENÁPOLIS;3º DOSE;622
PEDRO DE TOLEDO;3º DOSE;57
PEDRINHAS PAULISTA;3º DOSE;92
PEDREIRA;3º DOSE;374
PEDREGULHO;3º DOSE;181
PEDRANÓPOLIS;3º DOSE;35
PEDRA BELA;3º DOSE;44
PEDERNEIRAS;3º DOSE;301
PAULO DE FARIA;3º DOSE;165
PAULISTÂNIA;3º DOSE;26
PAULÍNIA;3º DOSE;635
PAULICÉIA;3º DOSE;41
PATROCÍNIO PAULISTA;3º DOSE;120
PARISI;3º DOSE;57
PARIQUERA-AÇU;3º DOSE;159
PARDINHO;3º DOSE;21
PARAPUÃ;3º DOSE;159
PARANAPUÃ;3º DOSE;29
PARANAPANEMA;3º DOSE;76
PARAÍSO;3º DOSE;66
PARAIBUNA;3º DOSE;51
PARAGUAÇU PAULISTA;3º DOSE;324
PANORAMA;3º DOSE;94
PALMITAL;3º DOSE;345
PALMEIRA D'OESTE;3º DOSE;280
PALMARES PAULISTA;3º DOSE;33
PALESTINA;3º DOSE;92
PACAEMBU;3º DOSE;66
OUROESTE;3º DOSE;113
OURO VERDE;3º DOSE;42
OURINHOS;3º DOSE;842
OSVALDO CRUZ;3º DOSE;427
OSASCO;3º DOSE;2310
ORLÂNDIA;3º DOSE;253
ORINDIÚVA;3º DOSE;41
ONDA VERDE;3º DOSE;18
OLÍMPIA;3º DOSE;595
ÓLEO;3º DOSE;28
OCAUÇU;3º DOSE;114
NUPORANGA;3º DOSE;74
NOVO HORIZONTE;3º DOSE;363
NOVAIS;3º DOSE;75
NOVA ODESSA;3º DOSE;234
NOVA LUZITÂNIA;3º DOSE;37
NOVA INDEPENDÊNCIA;3º DOSE;48
NOVA GUATAPORANGA;3º DOSE;25
NOVA GRANADA;3º DOSE;138
NOVA EUROPA;3º DOSE;46
NOVA CASTILHO;3º DOSE;27
NOVA CANAÃ PAULISTA;3º DOSE;11
NOVA CAMPINA;3º DOSE;32
NOVA ALIANÇA;3º DOSE;113
NIPOÃ;3º DOSE;28
NHANDEARA;3º DOSE;94
NEVES PAULISTA;3º DOSE;235
NAZARÉ PAULISTA;3º DOSE;103
NATIVIDADE DA SERRA;3º DOSE;37
NARANDIBA;3º DOSE;68
NANTES;3º DOSE;42
MURUTINGA DO SUL;3º DOSE;65
MOTUCA;3º DOSE;29
MORUNGABA;3º DOSE;46
MORRO AGUDO;3º DOSE;261
MONTEIRO LOBATO;3º DOSE;46
MONTE MOR;3º DOSE;60
MONTE CASTELO;3º DOSE;93
MONTE APRAZÍVEL;3º DOSE;383
MONTE ALTO;3º DOSE;384
MONTE ALEGRE DO SUL;3º DOSE;191
MONGAGUÁ;3º DOSE;188
MONÇÕES;3º DOSE;29
MOMBUCA;3º DOSE;42
MOGI MIRIM;3º DOSE;690
MOGI GUAÇU;3º DOSE;608
MOGI DAS CRUZES;3º DOSE;2143
MOCOCA;3º DOSE;487
MIRASSOLÂNDIA;3º DOSE;64
MIRASSOL;3º DOSE;424
MIRANTE DO PARANAPANEMA;3º DOSE;314
MIRANDÓPOLIS;3º DOSE;294
MIRACATU;3º DOSE;84
MIRA ESTRELA;3º DOSE;38
MINEIROS DO TIETÊ;3º DOSE;114
MIGUELÓPOLIS;3º DOSE;119
MESÓPOLIS;3º DOSE;52
MERIDIANO;3º DOSE;42
MENDONÇA;3º DOSE;53
MAUÁ;3º DOSE;3929
MATÃO;3º DOSE;625
MARTINÓPOLIS;3º DOSE;239
MARINÓPOLIS;3º DOSE;19
MARÍLIA;3º DOSE;1310
MARIÁPOLIS;3º DOSE;35
MARAPOAMA;3º DOSE;46
MARACAÍ;3º DOSE;177
MARABÁ PAULISTA;3º DOSE;30
MANDURI;3º DOSE;101
MAIRIPORÃ;3º DOSE;525
MAIRINQUE;3º DOSE;251
MAGDA;3º DOSE;59
MACEDÔNIA;3º DOSE;38
MACAUBAL;3º DOSE;80
MACATUBA;3º DOSE;153
LUTÉCIA;3º DOSE;31
LUPÉRCIO;3º DOSE;22
LUIZIÂNIA;3º DOSE;35
LUÍS ANTÔNIO;3º DOSE;47
LUCIANÓPOLIS;3º DOSE;27
LUCÉLIA;3º DOSE;161
LOUVEIRA;3º DOSE;115
LOURDES;3º DOSE;27
LORENA;3º DOSE;397
LINS;3º DOSE;682
LINDÓIA;3º DOSE;31
LIMEIRA;3º DOSE;580
LENÇÓIS PAULISTA;3º DOSE;200
LEME;3º DOSE;145
LAVRINHAS;3º DOSE;42
LAVÍNIA;3º DOSE;39
LARANJAL PAULISTA;3º DOSE;169
LAGOINHA;3º DOSE;84
JUQUITIBA;3º DOSE;111
JUQUIÁ;3º DOSE;128
JUNQUEIRÓPOLIS;3º DOSE;233
JUNDIAÍ;3º DOSE;3727
JUMIRIM;3º DOSE;22
JOSÉ BONIFÁCIO;3º DOSE;264
JOÃO RAMALHO;3º DOSE;35
JOANÓPOLIS;3º DOSE;71
JERIQUARA;3º DOSE;30
JAÚ;3º DOSE;1150
JARINU;3º DOSE;61
JARDINÓPOLIS;3º DOSE;406
JANDIRA;3º DOSE;47
JAMBEIRO;3º DOSE;39
JALES;3º DOSE;304
JAGUARIÚNA;3º DOSE;339
JACUPIRANGA;3º DOSE;169
JACI;3º DOSE;78
JACAREÍ;3º DOSE;1400
JABOTICABAL;3º DOSE;836
JABORANDI;3º DOSE;51
ITUVERAVA;3º DOSE;352
ITUPEVA;3º DOSE;138
ITU;3º DOSE;1148
ITOBI;3º DOSE;45
ITIRAPUÃ;3º DOSE;19
ITIRAPINA;3º DOSE;90
ITATINGA;3º DOSE;110
ITATIBA;3º DOSE;262
ITARIRI;3º DOSE;83
ITARARÉ;3º DOSE;230
ITAQUAQUECETUBA;3º DOSE;484
ITAPURA;3º DOSE;47
ITAPUÍ;3º DOSE;41
ITAPORANGA;3º DOSE;135
ITÁPOLIS;3º DOSE;246
ITAPIRAPUÃ PAULISTA;3º DOSE;17
ITAPIRA;3º DOSE;674
ITAPEVI;3º DOSE;172
ITAPEVA;3º DOSE;332
ITAPETININGA;3º DOSE;674
ITAPECERICA DA SERRA;3º DOSE;262
ITAOCA;3º DOSE;45
ITANHAÉM;3º DOSE;1134
ITAJOBI;3º DOSE;188
ITAÍ;3º DOSE;147
ITABERÁ;3º DOSE;138
IRAPURU;3º DOSE;79
IRAPUÃ;3º DOSE;43
IRACEMÁPOLIS;3º DOSE;58
IPUÃ;3º DOSE;118
IPORANGA;3º DOSE;18
IPIGUÁ;3º DOSE;58
IPERÓ;3º DOSE;132
IPAUSSU;3º DOSE;157
INÚBIA PAULISTA;3º DOSE;44
INDIAPORÃ;3º DOSE;64
INDIANA;3º DOSE;55
INDAIATUBA;3º DOSE;1754
ILHABELA;3º DOSE;219
ILHA SOLTEIRA;3º DOSE;251
ILHA COMPRIDA;3º DOSE;63
IGUAPE;3º DOSE;215
IGARATÁ;3º DOSE;75
IGARAPAVA;3º DOSE;174
IGARAÇU DO TIETÊ;3º DOSE;103
IEPÊ;3º DOSE;123
ICÉM;3º DOSE;63
IBITINGA;3º DOSE;378
IBIRAREMA;3º DOSE;104
IBIRÁ;3º DOSE;55
IBATÉ;3º DOSE;114
IARAS;3º DOSE;94
IACRI;3º DOSE;63
IACANGA;3º DOSE;81
HORTOLÂNDIA;3º DOSE;668
HOLAMBRA;3º DOSE;84
HERCULÂNDIA;3º DOSE;29
GUZOLÂNDIA;3º DOSE;40
GUATAPARÁ;3º DOSE;48
GUARULHOS;3º DOSE;5160
GUARUJÁ;3º DOSE;1478
GUARIBA;3º DOSE;127
GUAREÍ;3º DOSE;51
GUARATINGUETÁ;3º DOSE;1772
GUARAREMA;3º DOSE;151
GUARARAPES;3º DOSE;313
GUARANTÃ;3º DOSE;38
GUARANI D'OESTE;3º DOSE;20
GUARACI;3º DOSE;103
GUARAÇAÍ;3º DOSE;181
GUARÁ;3º DOSE;256
GUAPIARA;3º DOSE;40
GUAPIAÇU;3º DOSE;79
GUAÍRA;3º DOSE;207
GUAIMBÊ;3º DOSE;53
GUAIÇARA;3º DOSE;35
GLICÉRIO;3º DOSE;5
GETULINA;3º DOSE;78
GENERAL SALGADO;3º DOSE;146
GAVIÃO PEIXOTO;3º DOSE;21
GASTÃO VIDIGAL;3º DOSE;48
GARÇA;3º DOSE;308
GÁLIA;3º DOSE;134
GABRIEL MONTEIRO;3º DOSE;6
FRANCO DA ROCHA;3º DOSE;555
FRANCISCO MORATO;3º DOSE;500
FRANCA;3º DOSE;1441
FLORÍNEA;3º DOSE;23
FLÓRIDA PAULISTA;3º DOSE;170
FLOREAL;3º DOSE;72
FLORA RICA;3º DOSE;82
FERRAZ DE VASCONCELOS;3º DOSE;1350
FERNÃO;3º DOSE;36
FERNANDÓPOLIS;3º DOSE;990
FERNANDO PRESTES;3º DOSE;36
EUCLIDES DA CUNHA PAULISTA;3º DOSE;29
ESTRELA DO NORTE;3º DOSE;26
ESTRELA D'OESTE;3º DOSE;120
ESTIVA GERBI;3º DOSE;4
ESPÍRITO SANTO DO TURVO;3º DOSE;49
ESPÍRITO SANTO DO PINHAL;3º DOSE;443
ENGENHEIRO COELHO;3º DOSE;78
EMILIANÓPOLIS;3º DOSE;72
EMBU-GUAÇU;3º DOSE;114
EMBU DAS ARTES;3º DOSE;728
EMBAÚBA;3º DOSE;19
ELISIÁRIO;3º DOSE;50
ELDORADO;3º DOSE;89
ECHAPORÃ;3º DOSE;81
DUMONT;3º DOSE;59
DUARTINA;3º DOSE;163
DRACENA;3º DOSE;628
DOURADO;3º DOSE;79
DOLCINÓPOLIS;3º DOSE;23
DOIS CÓRREGOS;3º DOSE;232
DOBRADA;3º DOSE;28
DIVINOLÂNDIA;3º DOSE;112
DIRCE REIS;3º DOSE;13
DIADEMA;3º DOSE;1996
DESCALVADO;3º DOSE;528
CUNHA;3º DOSE;194
CUBATÃO;3º DOSE;538
CRUZEIRO;3º DOSE;574
CRUZÁLIA;3º DOSE;58
CRAVINHOS;3º DOSE;137
COTIA;3º DOSE;764
COSMORAMA;3º DOSE;67
COSMÓPOLIS;3º DOSE;154
CORUMBATAÍ;3º DOSE;27
CORONEL MACEDO;3º DOSE;115
COROADOS;3º DOSE;84
CORDEIRÓPOLIS;3º DOSE;173
CONCHAS;3º DOSE;114
COLÔMBIA;3º DOSE;89
COLINA;3º DOSE;133
CLEMENTINA;3º DOSE;101
CHAVANTES;3º DOSE;108
CHARQUEADA;3º DOSE;59
CESÁRIO LANGE;3º DOSE;101
CERQUILHO;3º DOSE;334
CERQUEIRA CÉSAR;3º DOSE;173
CEDRAL;3º DOSE;183
CATIGUÁ;3º DOSE;130
CATANDUVA;3º DOSE;910
CASTILHO;3º DOSE;90
CÁSSIA DOS COQUEIROS;3º DOSE;127
CASA BRANCA;3º DOSE;27
CARDOSO;3º DOSE;48
CARAPICUÍBA;3º DOSE;2241
CARAGUATATUBA;3º DOSE;557
CAPIVARI;3º DOSE;261
CAPELA DO ALTO;3º DOSE;50
CAPÃO BONITO;3º DOSE;197
CANITAR;3º DOSE;15
CÂNDIDO RODRIGUES;3º DOSE;72
CÂNDIDO MOTA;3º DOSE;302
CANAS;3º DOSE;20
CANANÉIA;3º DOSE;82
CAMPOS NOVOS PAULISTA;3º DOSE;11
CAMPOS DO JORDÃO;3º DOSE;233
CAMPO LIMPO PAULISTA;3º DOSE;394
CAMPINAS;3º DOSE;7944
CAMPINA DO MONTE ALEGRE;3º DOSE;50
CAJURU;3º DOSE;472
CAJOBI;3º DOSE;100
CAJATI;3º DOSE;142
CAJAMAR;3º DOSE;513
CAIUÁ;3º DOSE;20
CAIEIRAS;3º DOSE;394
CAIABU;3º DOSE;24
CAFELÂNDIA;3º DOSE;123
CACONDE;3º DOSE;39
CACHOEIRA PAULISTA;3º DOSE;310
CAÇAPAVA;3º DOSE;106
CABREÚVA;3º DOSE;204
CABRÁLIA PAULISTA;3º DOSE;33
BURITIZAL;3º DOSE;35
BURITAMA;3º DOSE;87
BURI;3º DOSE;88
BROTAS;3º DOSE;175
BRODOWSKI;3º DOSE;179
BREJO ALEGRE;3º DOSE;11
BRAÚNA;3º DOSE;89
BRAGANÇA PAULISTA;3º DOSE;1266
BOTUCATU;3º DOSE;9766
BORBOREMA;3º DOSE;180
BORACÉIA;3º DOSE;47
BORÁ;3º DOSE;17
BOM SUCESSO DE ITARARÉ;3º DOSE;16
BOM JESUS DOS PERDÕES;3º DOSE;79
BOITUVA;3º DOSE;251
BOFETE;3º DOSE;59
BOCAINA;3º DOSE;120
BOA ESPERANÇA DO SUL;3º DOSE;111
BIRITIBA MIRIM;3º DOSE;112
BIRIGUI;3º DOSE;592
BILAC;3º DOSE;93
BERTIOGA;3º DOSE;374
BERNARDINO DE CAMPOS;3º DOSE;104
BENTO DE ABREU;3º DOSE;27
BEBEDOURO;3º DOSE;296
BAURU;3º DOSE;1857
BATATAIS;3º DOSE;518
BASTOS;3º DOSE;238
BARUERI;3º DOSE;1148
BARRINHA;3º DOSE;85
BARRETOS;3º DOSE;952
BARRA DO TURVO;3º DOSE;143
BARRA BONITA;3º DOSE;353
BARIRI;3º DOSE;237
BARBOSA;3º DOSE;45
BARÃO DE ANTONINA;3º DOSE;56
BANANAL;3º DOSE;71
BÁLSAMO;3º DOSE;100
BALBINOS;3º DOSE;30
BADY BASSITT;3º DOSE;107
AVARÉ;3º DOSE;813
AVANHANDAVA;3º DOSE;71
AVAÍ;3º DOSE;30
AURIFLAMA;3º DOSE;77
ATIBAIA;3º DOSE;1054
ASSIS;3º DOSE;755
ASPÁSIA;3º DOSE;36
ARUJÁ;3º DOSE;403
ARTUR NOGUEIRA;3º DOSE;236
ARIRANHA;3º DOSE;26
AREIÓPOLIS;3º DOSE;114
AREIAS;3º DOSE;34
AREALVA;3º DOSE;81
ARCO-ÍRIS;3º DOSE;35
ARARAS;3º DOSE;45
ARARAQUARA;3º DOSE;1796
ARAPEÍ;3º DOSE;29
ARANDU;3º DOSE;47
ARAMINA;3º DOSE;35
ARAÇOIABA DA SERRA;3º DOSE;139
ARAÇATUBA;3º DOSE;1388
ARAÇARIGUAMA;3º DOSE;43
APIAÍ;3º DOSE;51
APARECIDA D'OESTE;3º DOSE;55
APARECIDA;3º DOSE;235
ANHUMAS;3º DOSE;40
ANHEMBI;3º DOSE;39
ANGATUBA;3º DOSE;84
ANDRADINA;3º DOSE;120
ANALÂNDIA;3º DOSE;28
AMPARO;3º DOSE;737
AMÉRICO DE CAMPOS;3º DOSE;85
AMÉRICO BRASILIENSE;3º DOSE;138
AMERICANA;3º DOSE;1782
ÁLVARO DE CARVALHO;3º DOSE;33
ÁLVARES MACHADO;3º DOSE;141
ÁLVARES FLORENCE;3º DOSE;33
ALUMÍNIO;3º DOSE;51
ALTO ALEGRE;3º DOSE;49
ALTINÓPOLIS;3º DOSE;212
ALTAIR;3º DOSE;30
ALFREDO MARCONDES;3º DOSE;125
ALAMBARI;3º DOSE;34
AGUDOS;3º DOSE;201
ÁGUAS DE SÃO PEDRO;3º DOSE;100
ÁGUAS DE SANTA BÁRBARA;3º DOSE;44
ÁGUAS DE LINDÓIA;3º DOSE;139
ÁGUAS DA PRATA;3º DOSE;110
AGUAÍ;3º DOSE;269
ADOLFO;3º DOSE;69
ADAMANTINA;3º DOSE;505
ZACARIAS;2° DOSE;1481
VOTUPORANGA;2° DOSE;57251
VOTORANTIM;2° DOSE;53540
VITÓRIA BRASIL;2° DOSE;1080
VISTA ALEGRE DO ALTO;2° DOSE;4021
VIRADOURO;2° DOSE;10188
VINHEDO;2° DOSE;40407
VERA CRUZ;2° DOSE;6430
VÁRZEA PAULISTA;2° DOSE;49206
VARGEM GRANDE PAULISTA;2° DOSE;19439
VARGEM GRANDE DO SUL;2° DOSE;20550
VARGEM;2° DOSE;4667
VALPARAÍSO;2° DOSE;13181
VALINHOS;2° DOSE;70077
VALENTIM GENTIL;2° DOSE;7772
URUPÊS;2° DOSE;8360
URU;2° DOSE;969
URÂNIA;2° DOSE;5308
UNIÃO PAULISTA;2° DOSE;1027
UCHOA;2° DOSE;5776
UBIRAJARA;2° DOSE;2325
UBATUBA;2° DOSE;41873
UBARANA;2° DOSE;2979
TURMALINA;2° DOSE;1381
TURIÚBA;2° DOSE;1328
TUPI PAULISTA;2° DOSE;9961
TUPÃ;2° DOSE;39665
TUIUTI;2° DOSE;3483
TRÊS FRONTEIRAS;2° DOSE;3606
TREMEMBÉ;2° DOSE;22207
TRABIJU;2° DOSE;1065
TORRINHA;2° DOSE;5857
TORRE DE PEDRA;2° DOSE;1608
TIMBURI;2° DOSE;1622
TIETÊ;2° DOSE;22072
TERRA ROXA;2° DOSE;4710
TEODORO SAMPAIO;2° DOSE;11663
TEJUPÁ;2° DOSE;2331
TAUBATÉ;2° DOSE;174189
TATUÍ;2° DOSE;65192
TARUMÃ;2° DOSE;8096
TARABAI;2° DOSE;4034
TAQUARIVAÍ;2° DOSE;2554
TAQUARITUBA;2° DOSE;13957
TAQUARITINGA;2° DOSE;32856
TAQUARAL;2° DOSE;1616
TAPIRATIBA;2° DOSE;7591
TAPIRAÍ;2° DOSE;4400
TANABI;2° DOSE;15263
TAMBAÚ;2° DOSE;11343
TAIÚVA;2° DOSE;3510
TAIAÇU;2° DOSE;3584
TAGUAÍ;2° DOSE;7049
TACIBA;2° DOSE;3044
TABOÃO DA SERRA;2° DOSE;126032
TABATINGA;2° DOSE;7650
TABAPUÃ;2° DOSE;7459
SUZANO;2° DOSE;133313
SUZANÁPOLIS;2° DOSE;2109
SUMARÉ;2° DOSE;135308
SUD MENNUCCI;2° DOSE;4421
SOROCABA;2° DOSE;253677
SOCORRO;2° DOSE;23534
SILVEIRAS;2° DOSE;3613
SEVERÍNIA;2° DOSE;8027
SETE BARRAS;2° DOSE;6017
SERTÃOZINHO;2° DOSE;63407
SERRANA;2° DOSE;32416
SERRA NEGRA;2° DOSE;16971
SERRA AZUL;2° DOSE;7111
SEBASTIANÓPOLIS DO SUL;2° DOSE;2207
SARUTAIÁ;2° DOSE;2174
SARAPUÍ;2° DOSE;5002
SÃO VICENTE;2° DOSE;163959
SÃO SIMÃO;2° DOSE;8353
SÃO SEBASTIÃO DA GRAMA;2° DOSE;5820
SÃO SEBASTIÃO;2° DOSE;44532
SÃO ROQUE;2° DOSE;35702
SÃO PEDRO DO TURVO;2° DOSE;4154
SÃO PEDRO;2° DOSE;14767
SÃO PAULO;2° DOSE;6788743
SÃO MIGUEL ARCANJO;2° DOSE;17107
SÃO MANUEL;2° DOSE;20506
SÃO LUIZ DO PARAITINGA;2° DOSE;6406
SÃO LOURENÇO DA SERRA;2° DOSE;7612
SÃO JOSÉ DOS CAMPOS;2° DOSE;397583
SÃO JOSÉ DO RIO PRETO;2° DOSE;277342
SÃO JOSÉ DO RIO PARDO;2° DOSE;30048
SÃO JOSÉ DO BARREIRO;2° DOSE;2276
SÃO JOSÉ DA BELA VISTA;2° DOSE;3981
SÃO JOAQUIM DA BARRA;2° DOSE;24463
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1407
SÃO JOÃO DE IRACEMA;2° DOSE;1063
SÃO JOÃO DAS DUAS PONTES;2° DOSE;1590
SÃO JOÃO DA BOA VISTA;2° DOSE;56164
SÃO FRANCISCO;2° DOSE;2006
SÃO CARLOS;2° DOSE;147339
SÃO CAETANO DO SUL;2° DOSE;99910
SÃO BERNARDO DO CAMPO;2° DOSE;442192
SÃO BENTO DO SAPUCAÍ;2° DOSE;6476
SANTOS;2° DOSE;271306
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;2497
SANTO EXPEDITO;2° DOSE;1783
SANTO ANTÔNIO DO PINHAL;2° DOSE;3473
SANTO ANTÔNIO DO JARDIM;2° DOSE;3678
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;4627
SANTO ANTÔNIO DE POSSE;2° DOSE;11570
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;3966
SANTO ANDRÉ;2° DOSE;389029
SANTO ANASTÁCIO;2° DOSE;10117
SANTANA DE PARNAÍBA;2° DOSE;77986
SANTANA DA PONTE PENSA;2° DOSE;1114
SANTA SALETE;2° DOSE;1156
SANTA ROSA DE VITERBO;2° DOSE;13952
SANTA RITA DO PASSA QUATRO;2° DOSE;16103
SANTA RITA D'OESTE;2° DOSE;1842
SANTA MERCEDES;2° DOSE;1689
SANTA MARIA DA SERRA;2° DOSE;2839
SANTA LÚCIA;2° DOSE;4205
SANTA ISABEL;2° DOSE;27942
SANTA GERTRUDES;2° DOSE;11553
SANTA FÉ DO SUL;2° DOSE;20800
SANTA ERNESTINA;2° DOSE;3221
SANTA CRUZ DO RIO PARDO;2° DOSE;26214
SANTA CRUZ DAS PALMEIRAS;2° DOSE;14827
SANTA CRUZ DA ESPERANÇA;2° DOSE;1243
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;2707
SANTA CLARA D'OESTE;2° DOSE;1510
SANTA BRANCA;2° DOSE;7952
SANTA BÁRBARA D'OESTE;2° DOSE;98064
SANTA ALBERTINA;2° DOSE;3926
SANTA ADÉLIA;2° DOSE;7991
SANDOVALINA;2° DOSE;2196
SALTO GRANDE;2° DOSE;4222
SALTO DE PIRAPORA;2° DOSE;23574
SALTO;2° DOSE;59626
SALTINHO;2° DOSE;4402
SALMOURÃO;2° DOSE;2744
SALESÓPOLIS;2° DOSE;9787
SALES OLIVEIRA;2° DOSE;6281
SALES;2° DOSE;4072
SAGRES;2° DOSE;1381
SABINO;2° DOSE;2891
RUBINÉIA;2° DOSE;2201
RUBIÁCEA;2° DOSE;1603
ROSEIRA;2° DOSE;5132
ROSANA;2° DOSE;10179
RIVERSUL;2° DOSE;3500
RIOLÂNDIA;2° DOSE;4392
RIO GRANDE DA SERRA;2° DOSE;8280
RIO DAS PEDRAS;2° DOSE;15832
RIO CLARO;2° DOSE;109960
RINÓPOLIS;2° DOSE;4761
RINCÃO;2° DOSE;5562
RIFAINA;2° DOSE;2277
RIBEIRÃO PRETO;2° DOSE;355872
RIBEIRÃO PIRES;2° DOSE;57895
RIBEIRÃO GRANDE;2° DOSE;4339
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1497
RIBEIRÃO DO SUL;2° DOSE;2822
RIBEIRÃO CORRENTE;2° DOSE;2587
RIBEIRÃO BRANCO;2° DOSE;8616
RIBEIRÃO BONITO;2° DOSE;6929
RIBEIRA;2° DOSE;1797
RESTINGA;2° DOSE;3680
REGISTRO;2° DOSE;31029
REGINÓPOLIS;2° DOSE;6000
REGENTE FEIJÓ;2° DOSE;11309
REDENÇÃO DA SERRA;2° DOSE;2335
RANCHARIA;2° DOSE;18107
RAFARD;2° DOSE;4083
QUINTANA;2° DOSE;3905
QUELUZ;2° DOSE;4550
QUEIROZ;2° DOSE;1827
QUATÁ;2° DOSE;7585
QUADRA;2° DOSE;2066
PROMISSÃO;2° DOSE;19571
PRESIDENTE VENCESLAU;2° DOSE;21114
PRESIDENTE PRUDENTE;2° DOSE;131272
PRESIDENTE EPITÁCIO;2° DOSE;23486
PRESIDENTE BERNARDES;2° DOSE;8441
PRESIDENTE ALVES;2° DOSE;2402
PRATÂNIA;2° DOSE;2539
PRAIA GRANDE;2° DOSE;174191
PRADÓPOLIS;2° DOSE;9737
PRACINHA;2° DOSE;2315
POTIRENDABA;2° DOSE;9891
POTIM;2° DOSE;10502
PORTO FERREIRA;2° DOSE;30304
PORTO FELIZ;2° DOSE;27966
PORANGABA;2° DOSE;5500
POPULINA;2° DOSE;2796
PONTES GESTAL;2° DOSE;1592
PONTALINDA;2° DOSE;2397
PONTAL;2° DOSE;20921
PONGAÍ;2° DOSE;2217
POMPÉIA;2° DOSE;9768
POLONI;2° DOSE;3566
POÁ;2° DOSE;54918
PLATINA;2° DOSE;1989
PLANALTO;2° DOSE;2611
PITANGUEIRAS;2° DOSE;17402
PIRATININGA;2° DOSE;8619
PIRASSUNUNGA;2° DOSE;42163
PIRAPOZINHO;2° DOSE;13124
PIRAPORA DO BOM JESUS;2° DOSE;7511
PIRANGI;2° DOSE;6741
PIRAJUÍ;2° DOSE;9943
PIRAJU;2° DOSE;17286
PIRACICABA;2° DOSE;222283
PIRACAIA;2° DOSE;16031
PIQUETE;2° DOSE;7479
PIQUEROBI;2° DOSE;1671
PINHALZINHO;2° DOSE;8751
PINDORAMA;2° DOSE;8979
PINDAMONHANGABA;2° DOSE;85219
PILAR DO SUL;2° DOSE;16059
PIEDADE;2° DOSE;26372
PIACATU;2° DOSE;3456
PERUÍBE;2° DOSE;34931
PEREIRAS;2° DOSE;4319
PEREIRA BARRETO;2° DOSE;14467
PENÁPOLIS;2° DOSE;35849
PEDRO DE TOLEDO;2° DOSE;5298
PEDRINHAS PAULISTA;2° DOSE;1991
