Município;Dose;Total Doses Aplicadas
SANTA CRUZ DA CONCEIÇÃO;3º DOSE;635
SANTA CLARA D'OESTE;3º DOSE;243
SANTA BRANCA;3º DOSE;956
SANTA BÁRBARA D'OESTE;3º DOSE;10111
SANTA ALBERTINA;3º DOSE;503
SANTA ADÉLIA;3º DOSE;1489
SANDOVALINA;3º DOSE;285
SALTO GRANDE;3º DOSE;603
SALTO DE PIRAPORA;3º DOSE;2820
SALTO;3º DOSE;7381
SALTINHO;3º DOSE;512
SALMOURÃO;3º DOSE;394
SALESÓPOLIS;3º DOSE;1175
SALES OLIVEIRA;3º DOSE;912
SALES;3º DOSE;674
SAGRES;3º DOSE;198
SABINO;3º DOSE;516
RUBINÉIA;3º DOSE;303
RUBIÁCEA;3º DOSE;289
ROSEIRA;3º DOSE;605
ROSANA;3º DOSE;1482
RIVERSUL;3º DOSE;426
RIOLÂNDIA;3º DOSE;504
RIO GRANDE DA SERRA;3º DOSE;704
RIO DAS PEDRAS;3º DOSE;1760
RIO CLARO;3º DOSE;16508
RINÓPOLIS;3º DOSE;945
RINCÃO;3º DOSE;770
RIFAINA;3º DOSE;287
RIBEIRÃO PRETO;3º DOSE;54684
RIBEIRÃO PIRES;3º DOSE;8140
RIBEIRÃO GRANDE;3º DOSE;455
RIBEIRÃO DOS ÍNDIOS;3º DOSE;378
RIBEIRÃO DO SUL;3º DOSE;540
RIBEIRÃO CORRENTE;3º DOSE;267
RIBEIRÃO BRANCO;3º DOSE;893
RIBEIRÃO BONITO;3º DOSE;918
RIBEIRA;3º DOSE;276
RESTINGA;3º DOSE;383
REGISTRO;3º DOSE;3992
REGINÓPOLIS;3º DOSE;659
REGENTE FEIJÓ;3º DOSE;1409
REDENÇÃO DA SERRA;3º DOSE;289
RANCHARIA;3º DOSE;2349
RAFARD;3º DOSE;555
QUINTANA;3º DOSE;610
QUELUZ;3º DOSE;609
QUEIROZ;3º DOSE;234
QUATÁ;3º DOSE;1006
QUADRA;3º DOSE;145
PROMISSÃO;3º DOSE;3025
PRESIDENTE VENCESLAU;3º DOSE;3475
PRESIDENTE PRUDENTE;3º DOSE;20702
PRESIDENTE EPITÁCIO;3º DOSE;2756
PRESIDENTE BERNARDES;3º DOSE;1559
PRESIDENTE ALVES;3º DOSE;346
PRATÂNIA;3º DOSE;315
PRAIA GRANDE;3º DOSE;21736
PRADÓPOLIS;3º DOSE;1028
PRACINHA;3º DOSE;187
POTIRENDABA;3º DOSE;1655
POTIM;3º DOSE;1131
PORTO FERREIRA;3º DOSE;3869
PORTO FELIZ;3º DOSE;2985
PORANGABA;3º DOSE;807
POPULINA;3º DOSE;516
PONTES GESTAL;3º DOSE;249
PONTALINDA;3º DOSE;347
PONTAL;3º DOSE;1866
PONGAÍ;3º DOSE;400
POMPÉIA;3º DOSE;1591
POLONI;3º DOSE;742
POÁ;3º DOSE;6561
PLATINA;3º DOSE;325
PLANALTO;3º DOSE;314
PITANGUEIRAS;3º DOSE;2504
PIRATININGA;3º DOSE;1068
PIRASSUNUNGA;3º DOSE;5697
PIRAPOZINHO;3º DOSE;1647
PIRAPORA DO BOM JESUS;3º DOSE;693
PIRANGI;3º DOSE;1218
PIRAJUÍ;3º DOSE;1012
PIRAJU;3º DOSE;2743
PIRACICABA;3º DOSE;29332
PIRACAIA;3º DOSE;1949
PIQUETE;3º DOSE;968
PIQUEROBI;3º DOSE;361
PINHALZINHO;3º DOSE;1040
PINDORAMA;3º DOSE;1699
PINDAMONHANGABA;3º DOSE;8811
PILAR DO SUL;3º DOSE;1760
PIEDADE;3º DOSE;2574
PIACATU;3º DOSE;493
PERUÍBE;3º DOSE;5555
PEREIRAS;3º DOSE;726
PEREIRA BARRETO;3º DOSE;2052
PENÁPOLIS;3º DOSE;5060
PEDRO DE TOLEDO;3º DOSE;934
PEDRINHAS PAULISTA;3º DOSE;394
PEDREIRA;3º DOSE;3245
PEDREGULHO;3º DOSE;1434
PEDRANÓPOLIS;3º DOSE;299
PEDRA BELA;3º DOSE;529
PEDERNEIRAS;3º DOSE;2818
PAULO DE FARIA;3º DOSE;955
PAULISTÂNIA;3º DOSE;225
PAULÍNIA;3º DOSE;5774
PAULICÉIA;3º DOSE;501
PATROCÍNIO PAULISTA;3º DOSE;1067
PARISI;3º DOSE;319
PARIQUERA-AÇU;3º DOSE;2244
PARDINHO;3º DOSE;419
PARAPUÃ;3º DOSE;1059
PARANAPUÃ;3º DOSE;458
PARANAPANEMA;3º DOSE;1131
PARAÍSO;3º DOSE;591
PARAIBUNA;3º DOSE;991
PARAGUAÇU PAULISTA;3º DOSE;3422
PANORAMA;3º DOSE;996
PALMITAL;3º DOSE;2292
PALMEIRA D'OESTE;3º DOSE;1226
PALMARES PAULISTA;3º DOSE;636
PALESTINA;3º DOSE;1017
PACAEMBU;3º DOSE;1287
OUROESTE;3º DOSE;914
OURO VERDE;3º DOSE;597
OURINHOS;3º DOSE;8609
OSVALDO CRUZ;3º DOSE;3152
OSCAR BRESSANE;3º DOSE;300
OSASCO;3º DOSE;34715
ORLÂNDIA;3º DOSE;2600
ORINDIÚVA;3º DOSE;477
ORIENTE;3º DOSE;471
ONDA VERDE;3º DOSE;353
OLÍMPIA;3º DOSE;4249
ÓLEO;3º DOSE;244
OCAUÇU;3º DOSE;462
NUPORANGA;3º DOSE;645
NOVO HORIZONTE;3º DOSE;3381
NOVAIS;3º DOSE;396
NOVA ODESSA;3º DOSE;2830
NOVA LUZITÂNIA;3º DOSE;319
NOVA INDEPENDÊNCIA;3º DOSE;346
NOVA GUATAPORANGA;3º DOSE;178
NOVA GRANADA;3º DOSE;1604
NOVA EUROPA;3º DOSE;714
NOVA CASTILHO;3º DOSE;104
NOVA CANAÃ PAULISTA;3º DOSE;286
NOVA CAMPINA;3º DOSE;615
NOVA ALIANÇA;3º DOSE;701
NIPOÃ;3º DOSE;306
NHANDEARA;3º DOSE;1313
NEVES PAULISTA;3º DOSE;1260
NAZARÉ PAULISTA;3º DOSE;1132
NATIVIDADE DA SERRA;3º DOSE;404
NARANDIBA;3º DOSE;407
NANTES;3º DOSE;207
MURUTINGA DO SUL;3º DOSE;598
MOTUCA;3º DOSE;383
MORUNGABA;3º DOSE;852
MORRO AGUDO;3º DOSE;1911
MONTEIRO LOBATO;3º DOSE;303
MONTE MOR;3º DOSE;2212
MONTE CASTELO;3º DOSE;373
MONTE AZUL PAULISTA;3º DOSE;1706
MONTE APRAZÍVEL;3º DOSE;2210
MONTE ALTO;3º DOSE;3624
MONTE ALEGRE DO SUL;3º DOSE;562
MONGAGUÁ;3º DOSE;3095
MONÇÕES;3º DOSE;218
MOMBUCA;3º DOSE;295
MOGI MIRIM;3º DOSE;7206
MOGI GUAÇU;3º DOSE;9692
MOGI DAS CRUZES;3º DOSE;28874
MOCOCA;3º DOSE;5495
MIRASSOLÂNDIA;3º DOSE;515
MIRASSOL;3º DOSE;3747
MIRANTE DO PARANAPANEMA;3º DOSE;1248
MIRANDÓPOLIS;3º DOSE;2753
MIRACATU;3º DOSE;1130
MIRA ESTRELA;3º DOSE;394
MINEIROS DO TIETÊ;3º DOSE;940
MIGUELÓPOLIS;3º DOSE;1510
MESÓPOLIS;3º DOSE;300
MERIDIANO;3º DOSE;426
MENDONÇA;3º DOSE;609
MAUÁ;3º DOSE;24938
MATÃO;3º DOSE;6210
MARTINÓPOLIS;3º DOSE;1985
MARINÓPOLIS;3º DOSE;199
MARÍLIA;3º DOSE;18702
MARIÁPOLIS;3º DOSE;354
MARAPOAMA;3º DOSE;309
MARACAÍ;3º DOSE;1026
MARABÁ PAULISTA;3º DOSE;316
MANDURI;3º DOSE;853
MAIRIPORÃ;3º DOSE;5459
MAIRINQUE;3º DOSE;2266
MAGDA;3º DOSE;364
MACEDÔNIA;3º DOSE;391
MACAUBAL;3º DOSE;716
MACATUBA;3º DOSE;1441
LUTÉCIA;3º DOSE;288
LUPÉRCIO;3º DOSE;258
LUIZIÂNIA;3º DOSE;312
LUÍS ANTÔNIO;3º DOSE;761
LUCIANÓPOLIS;3º DOSE;250
LUCÉLIA;3º DOSE;1827
LOUVEIRA;3º DOSE;2305
LOURDES;3º DOSE;344
LORENA;3º DOSE;5962
LINS;3º DOSE;7059
LINDÓIA;3º DOSE;544
LIMEIRA;3º DOSE;16931
LENÇÓIS PAULISTA;3º DOSE;3863
LEME;3º DOSE;6946
LAVRINHAS;3º DOSE;319
LAVÍNIA;3º DOSE;459
LARANJAL PAULISTA;3º DOSE;1991
LAGOINHA;3º DOSE;663
JUQUITIBA;3º DOSE;1690
JUQUIÁ;3º DOSE;1245
JUNQUEIRÓPOLIS;3º DOSE;1822
JUNDIAÍ;3º DOSE;32925
JUMIRIM;3º DOSE;213
JÚLIO MESQUITA;3º DOSE;352
JOSÉ BONIFÁCIO;3º DOSE;3028
JOÃO RAMALHO;3º DOSE;318
JOANÓPOLIS;3º DOSE;1096
JERIQUARA;3º DOSE;186
JAÚ;3º DOSE;10911
JARINU;3º DOSE;1195
JARDINÓPOLIS;3º DOSE;2470
JANDIRA;3º DOSE;4189
JAMBEIRO;3º DOSE;469
JALES;3º DOSE;4783
JAGUARIÚNA;3º DOSE;3197
JACUPIRANGA;3º DOSE;1057
JACI;3º DOSE;658
JACAREÍ;3º DOSE;13106
JABOTICABAL;3º DOSE;6316
JABORANDI;3º DOSE;510
ITUVERAVA;3º DOSE;3744
ITUPEVA;3º DOSE;2050
ITU;3º DOSE;12329
ITOBI;3º DOSE;491
ITIRAPUÃ;3º DOSE;459
ITIRAPINA;3º DOSE;950
ITATINGA;3º DOSE;979
ITATIBA;3º DOSE;7623
ITARIRI;3º DOSE;938
ITARARÉ;3º DOSE;2511
ITAQUAQUECETUBA;3º DOSE;11407
ITAPURA;3º DOSE;360
ITAPUÍ;3º DOSE;860
ITAPORANGA;3º DOSE;1173
ITÁPOLIS;3º DOSE;3221
ITAPIRAPUÃ PAULISTA;3º DOSE;210
ITAPIRA;3º DOSE;5936
ITAPEVI;3º DOSE;6889
ITAPEVA;3º DOSE;5997
ITAPETININGA;3º DOSE;11778
ITAPECERICA DA SERRA;3º DOSE;6880
ITAOCA;3º DOSE;380
ITANHAÉM;3º DOSE;9244
ITAJU;3º DOSE;255
ITAJOBI;3º DOSE;1597
ITAÍ;3º DOSE;1519
ITABERÁ;3º DOSE;1651
IRAPURU;3º DOSE;674
IRAPUÃ;3º DOSE;590
IRACEMÁPOLIS;3º DOSE;1179
IPUÃ;3º DOSE;1037
IPORANGA;3º DOSE;340
IPIGUÁ;3º DOSE;484
IPEÚNA;3º DOSE;366
IPERÓ;3º DOSE;1419
IPAUSSU;3º DOSE;1137
INÚBIA PAULISTA;3º DOSE;441
INDIAPORÃ;3º DOSE;469
INDIANA;3º DOSE;416
INDAIATUBA;3º DOSE;17832
ILHABELA;3º DOSE;2182
ILHA SOLTEIRA;3º DOSE;2800
ILHA COMPRIDA;3º DOSE;859
IGUAPE;3º DOSE;2413
IGARATÁ;3º DOSE;712
IGARAPAVA;3º DOSE;1908
IGARAÇU DO TIETÊ;3º DOSE;1380
IEPÊ;3º DOSE;929
ICÉM;3º DOSE;645
IBIÚNA;3º DOSE;2039
IBITINGA;3º DOSE;4925
IBIRAREMA;3º DOSE;702
IBIRÁ;3º DOSE;1100
IBATÉ;3º DOSE;1689
IARAS;3º DOSE;455
IACRI;3º DOSE;617
IACANGA;3º DOSE;978
HORTOLÂNDIA;3º DOSE;8893
HOLAMBRA;3º DOSE;869
HERCULÂNDIA;3º DOSE;616
GUZOLÂNDIA;3º DOSE;440
GUATAPARÁ;3º DOSE;636
GUARULHOS;3º DOSE;66378
GUARUJÁ;3º DOSE;17699
GUARIBA;3º DOSE;1912
GUAREÍ;3º DOSE;879
GUARATINGUETÁ;3º DOSE;7637
GUARAREMA;3º DOSE;1860
GUARARAPES;3º DOSE;2756
GUARANTÃ;3º DOSE;542
GUARANI D'OESTE;3º DOSE;270
GUARACI;3º DOSE;874
GUARAÇAÍ;3º DOSE;764
GUARÁ;3º DOSE;1916
GUAPIARA;3º DOSE;853
GUAPIAÇU;3º DOSE;1325
GUAÍRA;3º DOSE;3172
GUAIMBÊ;3º DOSE;437
GUAIÇARA;3º DOSE;623
GLICÉRIO;3º DOSE;390
GETULINA;3º DOSE;828
GENERAL SALGADO;3º DOSE;1110
GAVIÃO PEIXOTO;3º DOSE;330
GASTÃO VIDIGAL;3º DOSE;386
GARÇA;3º DOSE;3486
GÁLIA;3º DOSE;865
GABRIEL MONTEIRO;3º DOSE;284
FRANCO DA ROCHA;3º DOSE;7114
FRANCISCO MORATO;3º DOSE;5683
FRANCA;3º DOSE;21262
FLORÍNEA;3º DOSE;367
FLÓRIDA PAULISTA;3º DOSE;1225
FLOREAL;3º DOSE;510
FLORA RICA;3º DOSE;280
FERRAZ DE VASCONCELOS;3º DOSE;8728
FERNÃO;3º DOSE;197
FERNANDÓPOLIS;3º DOSE;7625
FERNANDO PRESTES;3º DOSE;803
FARTURA;3º DOSE;1355
EUCLIDES DA CUNHA PAULISTA;3º DOSE;574
ESTRELA DO NORTE;3º DOSE;234
ESTRELA D'OESTE;3º DOSE;930
ESTIVA GERBI;3º DOSE;570
ESPÍRITO SANTO DO TURVO;3º DOSE;298
ESPÍRITO SANTO DO PINHAL;3º DOSE;4352
ENGENHEIRO COELHO;3º DOSE;850
EMILIANÓPOLIS;3º DOSE;393
EMBU-GUAÇU;3º DOSE;4107
EMBU DAS ARTES;3º DOSE;20869
EMBAÚBA;3º DOSE;254
ELISIÁRIO;3º DOSE;373
ELIAS FAUSTO;3º DOSE;1093
ELDORADO;3º DOSE;856
ECHAPORÃ;3º DOSE;663
DUMONT;3º DOSE;611
DUARTINA;3º DOSE;1119
DRACENA;3º DOSE;4222
DOURADO;3º DOSE;829
DOLCINÓPOLIS;3º DOSE;269
DOIS CÓRREGOS;3º DOSE;1962
DOBRADA;3º DOSE;333
DIVINOLÂNDIA;3º DOSE;1393
DIRCE REIS;3º DOSE;266
DIADEMA;3º DOSE;18201
DESCALVADO;3º DOSE;3798
CUNHA;3º DOSE;1536
CUBATÃO;3º DOSE;6594
CRUZEIRO;3º DOSE;5263
CRUZÁLIA;3º DOSE;220
CRISTAIS PAULISTA;3º DOSE;512
CRAVINHOS;3º DOSE;1709
COTIA;3º DOSE;10784
COSMORAMA;3º DOSE;927
COSMÓPOLIS;3º DOSE;2402
CORUMBATAÍ;3º DOSE;325
CORONEL MACEDO;3º DOSE;505
COROADOS;3º DOSE;592
CORDEIRÓPOLIS;3º DOSE;1987
CONCHAS;3º DOSE;1272
CONCHAL;3º DOSE;1668
COLÔMBIA;3º DOSE;508
COLINA;3º DOSE;1379
CLEMENTINA;3º DOSE;632
CHAVANTES;3º DOSE;859
CHARQUEADA;3º DOSE;949
CESÁRIO LANGE;3º DOSE;846
CERQUILHO;3º DOSE;3268
CERQUEIRA CÉSAR;3º DOSE;1417
CEDRAL;3º DOSE;934
CATIGUÁ;3º DOSE;738
CATANDUVA;3º DOSE;11934
CASTILHO;3º DOSE;1499
CÁSSIA DOS COQUEIROS;3º DOSE;296
CASA BRANCA;3º DOSE;1614
CARDOSO;3º DOSE;1029
CARAPICUÍBA;3º DOSE;16297
CARAGUATATUBA;3º DOSE;7647
CAPIVARI;3º DOSE;3186
CAPELA DO ALTO;3º DOSE;626
CAPÃO BONITO;3º DOSE;3039
CANITAR;3º DOSE;275
CÂNDIDO RODRIGUES;3º DOSE;381
CÂNDIDO MOTA;3º DOSE;2374
CANAS;3º DOSE;220
CANANÉIA;3º DOSE;883
CAMPOS NOVOS PAULISTA;3º DOSE;313
CAMPOS DO JORDÃO;3º DOSE;3165
CAMPO LIMPO PAULISTA;3º DOSE;3421
CAMPINAS;3º DOSE;89556
CAMPINA DO MONTE ALEGRE;3º DOSE;395
CAJURU;3º DOSE;2135
CAJOBI;3º DOSE;923
CAJATI;3º DOSE;1578
CAJAMAR;3º DOSE;3053
CAIUÁ;3º DOSE;327
CAIEIRAS;3º DOSE;5732
CAIABU;3º DOSE;289
CAFELÂNDIA;3º DOSE;1227
CACONDE;3º DOSE;1485
CACHOEIRA PAULISTA;3º DOSE;2224
CAÇAPAVA;3º DOSE;5678
CABREÚVA;3º DOSE;1585
CABRÁLIA PAULISTA;3º DOSE;396
BURITIZAL;3º DOSE;376
BURITAMA;3º DOSE;1627
BURI;3º DOSE;853
BROTAS;3º DOSE;1593
BRODOWSKI;3º DOSE;1927
BREJO ALEGRE;3º DOSE;279
BRAÚNA;3º DOSE;522
BRAGANÇA PAULISTA;3º DOSE;14887
BOTUCATU;3º DOSE;20613
BOREBI;3º DOSE;99
BORBOREMA;3º DOSE;1411
BORACÉIA;3º DOSE;433
BORÁ;3º DOSE;96
BOM SUCESSO DE ITARARÉ;3º DOSE;184
BOM JESUS DOS PERDÕES;3º DOSE;1040
BOITUVA;3º DOSE;3046
BOFETE;3º DOSE;692
BOCAINA;3º DOSE;1029
BOA ESPERANÇA DO SUL;3º DOSE;956
BIRITIBA MIRIM;3º DOSE;1705
BIRIGUI;3º DOSE;8517
BILAC;3º DOSE;867
BERTIOGA;3º DOSE;3877
BERNARDINO DE CAMPOS;3º DOSE;1122
BENTO DE ABREU;3º DOSE;226
BEBEDOURO;3º DOSE;7208
BAURU;3º DOSE;29354
BATATAIS;3º DOSE;5711
BASTOS;3º DOSE;1775
BARUERI;3º DOSE;13214
BARRINHA;3º DOSE;1234
BARRETOS;3º DOSE;11778
BARRA DO TURVO;3º DOSE;551
BARRA DO CHAPÉU;3º DOSE;281
BARRA BONITA;3º DOSE;3485
BARIRI;3º DOSE;2583
BARBOSA;3º DOSE;533
BARÃO DE ANTONINA;3º DOSE;347
BANANAL;3º DOSE;819
BÁLSAMO;3º DOSE;894
BALBINOS;3º DOSE;310
BADY BASSITT;3º DOSE;1169
AVARÉ;3º DOSE;7142
AVANHANDAVA;3º DOSE;702
AVAÍ;3º DOSE;431
AURIFLAMA;3º DOSE;1267
ATIBAIA;3º DOSE;10688
ASSIS;3º DOSE;9085
ASPÁSIA;3º DOSE;262
ARUJÁ;3º DOSE;4149
ARTUR NOGUEIRA;3º DOSE;2565
ARIRANHA;3º DOSE;968
AREIÓPOLIS;3º DOSE;492
AREIAS;3º DOSE;272
AREALVA;3º DOSE;821
ARCO-ÍRIS;3º DOSE;307
ARARAS;3º DOSE;9475
ARARAQUARA;3º DOSE;19838
ARAPEÍ;3º DOSE;244
ARANDU;3º DOSE;521
ARAMINA;3º DOSE;430
ARAÇOIABA DA SERRA;3º DOSE;2181
ARAÇATUBA;3º DOSE;16398
ARAÇARIGUAMA;3º DOSE;808
APIAÍ;3º DOSE;1400
APARECIDA D'OESTE;3º DOSE;607
APARECIDA;3º DOSE;2164
ANHUMAS;3º DOSE;316
ANHEMBI;3º DOSE;408
ANGATUBA;3º DOSE;1237
ANDRADINA;3º DOSE;3781
ANALÂNDIA;3º DOSE;284
AMPARO;3º DOSE;6425
AMÉRICO DE CAMPOS;3º DOSE;565
AMÉRICO BRASILIENSE;3º DOSE;2817
AMERICANA;3º DOSE;14985
ALVINLÂNDIA;3º DOSE;214
ÁLVARO DE CARVALHO;3º DOSE;380
ÁLVARES MACHADO;3º DOSE;1856
ÁLVARES FLORENCE;3º DOSE;413
ALUMÍNIO;3º DOSE;931
ALTO ALEGRE;3º DOSE;504
ALTINÓPOLIS;3º DOSE;1697
ALTAIR;3º DOSE;375
ALFREDO MARCONDES;3º DOSE;583
ALAMBARI;3º DOSE;344
AGUDOS;3º DOSE;2607
ÁGUAS DE SÃO PEDRO;3º DOSE;567
ÁGUAS DE SANTA BÁRBARA;3º DOSE;580
ÁGUAS DE LINDÓIA;3º DOSE;1440
ÁGUAS DA PRATA;3º DOSE;830
AGUAÍ;3º DOSE;2203
ADOLFO;3º DOSE;540
ADAMANTINA;3º DOSE;3686
ZACARIAS;2° DOSE;1986
VOTUPORANGA;2° DOSE;69596
VOTORANTIM;2° DOSE;72592
VITÓRIA BRASIL;2° DOSE;1261
VISTA ALEGRE DO ALTO;2° DOSE;5793
VIRADOURO;2° DOSE;13085
VINHEDO;2° DOSE;53461
VERA CRUZ;2° DOSE;7606
VÁRZEA PAULISTA;2° DOSE;72533
VARGEM GRANDE PAULISTA;2° DOSE;30207
VARGEM GRANDE DO SUL;2° DOSE;29433
VARGEM;2° DOSE;7009
VALPARAÍSO;2° DOSE;17207
VALINHOS;2° DOSE;90102
VALENTIM GENTIL;2° DOSE;10374
URUPÊS;2° DOSE;10520
URU;2° DOSE;1129
URÂNIA;2° DOSE;6428
UNIÃO PAULISTA;2° DOSE;1258
UCHOA;2° DOSE;7714
UBIRAJARA;2° DOSE;3153
UBATUBA;2° DOSE;59259
UBARANA;2° DOSE;4059
TURMALINA;2° DOSE;1644
TURIÚBA;2° DOSE;1500
TUPI PAULISTA;2° DOSE;12505
TUPÃ;2° DOSE;49382
TUIUTI;2° DOSE;4849
TRÊS FRONTEIRAS;2° DOSE;4670
TREMEMBÉ;2° DOSE;33557
TRABIJU;2° DOSE;1271
TORRINHA;2° DOSE;7382
TORRE DE PEDRA;2° DOSE;2175
TIMBURI;2° DOSE;2089
TIETÊ;2° DOSE;28910
TERRA ROXA;2° DOSE;6098
TEODORO SAMPAIO;2° DOSE;15240
TEJUPÁ;2° DOSE;3105
TAUBATÉ;2° DOSE;215644
TATUÍ;2° DOSE;82628
TARUMÃ;2° DOSE;10756
TARABAI;2° DOSE;4920
TAQUARIVAÍ;2° DOSE;3848
TAQUARITUBA;2° DOSE;18801
TAQUARITINGA;2° DOSE;40110
TAQUARAL;2° DOSE;2121
TAPIRATIBA;2° DOSE;9503
TAPIRAÍ;2° DOSE;5814
TANABI;2° DOSE;18943
TAMBAÚ;2° DOSE;14778
TAIÚVA;2° DOSE;4694
TAIAÇU;2° DOSE;4349
TAGUAÍ;2° DOSE;9288
TACIBA;2° DOSE;4172
TABOÃO DA SERRA;2° DOSE;174740
TABATINGA;2° DOSE;10716
TABAPUÃ;2° DOSE;8658
SUZANO;2° DOSE;175514
SUZANÁPOLIS;2° DOSE;2669
SUMARÉ;2° DOSE;172555
SUD MENNUCCI;2° DOSE;5593
SOROCABA;2° DOSE;442758
SOCORRO;2° DOSE;30074
SILVEIRAS;2° DOSE;4956
SEVERÍNIA;2° DOSE;10665
SETE BARRAS;2° DOSE;8096
SERTÃOZINHO;2° DOSE;88361
SERRANA;2° DOSE;34909
SERRA NEGRA;2° DOSE;21147
SERRA AZUL;2° DOSE;9832
SEBASTIANÓPOLIS DO SUL;2° DOSE;2767
SARUTAIÁ;2° DOSE;2674
SARAPUÍ;2° DOSE;6796
SÃO VICENTE;2° DOSE;215014
SÃO SIMÃO;2° DOSE;10365
SÃO SEBASTIÃO DA GRAMA;2° DOSE;8334
SÃO SEBASTIÃO;2° DOSE;57492
SÃO ROQUE;2° DOSE;53875
SÃO PEDRO DO TURVO;2° DOSE;5101
SÃO PEDRO;2° DOSE;21795
SÃO PAULO;2° DOSE;8686371
SÃO MIGUEL ARCANJO;2° DOSE;22975
SÃO MANUEL;2° DOSE;25739
SÃO LUIZ DO PARAITINGA;2° DOSE;8618
SÃO LOURENÇO DA SERRA;2° DOSE;9878
SÃO JOSÉ DOS CAMPOS;2° DOSE;491104
SÃO JOSÉ DO RIO PRETO;2° DOSE;343827
SÃO JOSÉ DO RIO PARDO;2° DOSE;38626
SÃO JOSÉ DO BARREIRO;2° DOSE;3186
SÃO JOSÉ DA BELA VISTA;2° DOSE;5522
SÃO JOAQUIM DA BARRA;2° DOSE;36572
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1683
SÃO JOÃO DE IRACEMA;2° DOSE;1372
SÃO JOÃO DAS DUAS PONTES;2° DOSE;1992
SÃO JOÃO DA BOA VISTA;2° DOSE;67052
SÃO FRANCISCO;2° DOSE;2351
SÃO CARLOS;2° DOSE;186297
SÃO CAETANO DO SUL;2° DOSE;119924
SÃO BERNARDO DO CAMPO;2° DOSE;562272
SÃO BENTO DO SAPUCAÍ;2° DOSE;8799
SANTOS;2° DOSE;313144
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;3103
SANTO EXPEDITO;2° DOSE;2342
SANTO ANTÔNIO DO PINHAL;2° DOSE;4933
SANTO ANTÔNIO DO JARDIM;2° DOSE;4590
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;5847
SANTO ANTÔNIO DE POSSE;2° DOSE;14733
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;5361
SANTO ANDRÉ;2° DOSE;483566
SANTO ANASTÁCIO;2° DOSE;13003
SANTANA DE PARNAÍBA;2° DOSE;102294
SANTANA DA PONTE PENSA;2° DOSE;1291
SANTA SALETE;2° DOSE;1366
SANTA ROSA DE VITERBO;2° DOSE;17746
SANTA RITA DO PASSA QUATRO;2° DOSE;19359
SANTA RITA D'OESTE;2° DOSE;2129
SANTA MERCEDES;2° DOSE;2161
SANTA MARIA DA SERRA;2° DOSE;3744
SANTA LÚCIA;2° DOSE;5469
SANTA ISABEL;2° DOSE;37408
SANTA GERTRUDES;2° DOSE;15801
SANTA FÉ DO SUL;2° DOSE;25250
SANTA ERNESTINA;2° DOSE;4359
SANTA CRUZ DO RIO PARDO;2° DOSE;35823
SANTA CRUZ DAS PALMEIRAS;2° DOSE;20748
SANTA CRUZ DA ESPERANÇA;2° DOSE;1661
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;3422
SANTA CLARA D'OESTE;2° DOSE;1835
SANTA BRANCA;2° DOSE;9693
SANTA BÁRBARA D'OESTE;2° DOSE;124666
SANTA ALBERTINA;2° DOSE;4796
SANTA ADÉLIA;2° DOSE;10705
SANDOVALINA;2° DOSE;2637
SALTO GRANDE;2° DOSE;5967
SALTO DE PIRAPORA;2° DOSE;30218
SALTO;2° DOSE;84092
SALTINHO;2° DOSE;6024
SALMOURÃO;2° DOSE;3594
SALESÓPOLIS;2° DOSE;12388
SALES OLIVEIRA;2° DOSE;8553
SALES;2° DOSE;5064
SAGRES;2° DOSE;1688
SABINO;2° DOSE;3718
RUBINÉIA;2° DOSE;2634
RUBIÁCEA;2° DOSE;2136
ROSEIRA;2° DOSE;7581
ROSANA;2° DOSE;12415
RIVERSUL;2° DOSE;4536
RIOLÂNDIA;2° DOSE;7950
RIO GRANDE DA SERRA;2° DOSE;14539
RIO DAS PEDRAS;2° DOSE;21864
RIO CLARO;2° DOSE;140908
RINÓPOLIS;2° DOSE;6408
RINCÃO;2° DOSE;7001
RIFAINA;2° DOSE;3030
RIBEIRÃO PRETO;2° DOSE;481442
RIBEIRÃO PIRES;2° DOSE;83972
RIBEIRÃO GRANDE;2° DOSE;5989
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1777
RIBEIRÃO DO SUL;2° DOSE;3691
RIBEIRÃO CORRENTE;2° DOSE;3496
RIBEIRÃO BRANCO;2° DOSE;12636
RIBEIRÃO BONITO;2° DOSE;8431
RIBEIRA;2° DOSE;2359
RESTINGA;2° DOSE;5149
REGISTRO;2° DOSE;38500
REGINÓPOLIS;2° DOSE;7808
REGENTE FEIJÓ;2° DOSE;14830
REDENÇÃO DA SERRA;2° DOSE;3064
RANCHARIA;2° DOSE;22074
RAFARD;2° DOSE;5951
QUINTANA;2° DOSE;5069
QUELUZ;2° DOSE;6728
QUEIROZ;2° DOSE;2576
QUATÁ;2° DOSE;9950
QUADRA;2° DOSE;2616
PROMISSÃO;2° DOSE;25758
PRESIDENTE VENCESLAU;2° DOSE;25514
PRESIDENTE PRUDENTE;2° DOSE;165740
PRESIDENTE EPITÁCIO;2° DOSE;27711
PRESIDENTE BERNARDES;2° DOSE;10348
PRESIDENTE ALVES;2° DOSE;2959
PRATÂNIA;2° DOSE;4034
