Município;Dose;Total Doses Aplicadas
SANTA CRUZ DA CONCEIÇÃO;3º DOSE;643
SANTA CLARA D'OESTE;3º DOSE;247
SANTA BRANCA;3º DOSE;1032
SANTA BÁRBARA D'OESTE;3º DOSE;10999
SANTA ALBERTINA;3º DOSE;586
SANTA ADÉLIA;3º DOSE;1719
SANDOVALINA;3º DOSE;373
SALTO GRANDE;3º DOSE;627
SALTO DE PIRAPORA;3º DOSE;3003
SALTO;3º DOSE;7923
SALTINHO;3º DOSE;561
SALMOURÃO;3º DOSE;425
SALESÓPOLIS;3º DOSE;1239
SALES OLIVEIRA;3º DOSE;942
SALES;3º DOSE;692
SAGRES;3º DOSE;207
SABINO;3º DOSE;579
RUBINÉIA;3º DOSE;316
RUBIÁCEA;3º DOSE;311
ROSEIRA;3º DOSE;1010
ROSANA;3º DOSE;1620
RIVERSUL;3º DOSE;501
RIOLÂNDIA;3º DOSE;569
RIO GRANDE DA SERRA;3º DOSE;1180
RIO DAS PEDRAS;3º DOSE;1903
RIO CLARO;3º DOSE;17843
RINÓPOLIS;3º DOSE;978
RINCÃO;3º DOSE;890
RIFAINA;3º DOSE;326
RIBEIRÃO PRETO;3º DOSE;59508
RIBEIRÃO PIRES;3º DOSE;9210
RIBEIRÃO GRANDE;3º DOSE;505
RIBEIRÃO DOS ÍNDIOS;3º DOSE;388
RIBEIRÃO DO SUL;3º DOSE;560
RIBEIRÃO CORRENTE;3º DOSE;328
RIBEIRÃO BRANCO;3º DOSE;1046
RIBEIRÃO BONITO;3º DOSE;997
RIBEIRA;3º DOSE;350
RESTINGA;3º DOSE;450
REGISTRO;3º DOSE;4303
REGINÓPOLIS;3º DOSE;704
REGENTE FEIJÓ;3º DOSE;1491
REDENÇÃO DA SERRA;3º DOSE;289
RANCHARIA;3º DOSE;2529
RAFARD;3º DOSE;597
QUINTANA;3º DOSE;673
QUELUZ;3º DOSE;693
QUEIROZ;3º DOSE;254
QUATÁ;3º DOSE;1045
QUADRA;3º DOSE;193
PROMISSÃO;3º DOSE;3208
PRESIDENTE VENCESLAU;3º DOSE;3802
PRESIDENTE PRUDENTE;3º DOSE;22446
PRESIDENTE EPITÁCIO;3º DOSE;3086
PRESIDENTE BERNARDES;3º DOSE;1682
PRESIDENTE ALVES;3º DOSE;432
PRATÂNIA;3º DOSE;338
PRAIA GRANDE;3º DOSE;22581
PRADÓPOLIS;3º DOSE;1140
PRACINHA;3º DOSE;187
POTIRENDABA;3º DOSE;1716
POTIM;3º DOSE;1233
PORTO FERREIRA;3º DOSE;4135
PORTO FELIZ;3º DOSE;3365
PORANGABA;3º DOSE;953
POPULINA;3º DOSE;532
PONTES GESTAL;3º DOSE;253
PONTALINDA;3º DOSE;361
PONTAL;3º DOSE;2008
PONGAÍ;3º DOSE;423
POMPÉIA;3º DOSE;1715
POLONI;3º DOSE;777
POÁ;3º DOSE;7022
PLATINA;3º DOSE;345
PLANALTO;3º DOSE;353
PITANGUEIRAS;3º DOSE;2724
PIRATININGA;3º DOSE;1210
PIRASSUNUNGA;3º DOSE;6242
PIRAPOZINHO;3º DOSE;1656
PIRAPORA DO BOM JESUS;3º DOSE;777
PIRANGI;3º DOSE;1286
PIRAJUÍ;3º DOSE;1352
PIRAJU;3º DOSE;3045
PIRACICABA;3º DOSE;33799
PIRACAIA;3º DOSE;2068
PIQUETE;3º DOSE;1118
PIQUEROBI;3º DOSE;378
PINHALZINHO;3º DOSE;1196
PINDORAMA;3º DOSE;1769
PINDAMONHANGABA;3º DOSE;9839
PILAR DO SUL;3º DOSE;1938
PIEDADE;3º DOSE;3074
PIACATU;3º DOSE;513
PERUÍBE;3º DOSE;5863
PEREIRAS;3º DOSE;762
PEREIRA BARRETO;3º DOSE;2243
PENÁPOLIS;3º DOSE;5448
PEDRO DE TOLEDO;3º DOSE;1039
PEDRINHAS PAULISTA;3º DOSE;402
PEDREIRA;3º DOSE;3488
PEDREGULHO;3º DOSE;1545
PEDRANÓPOLIS;3º DOSE;323
PEDRA BELA;3º DOSE;559
PEDERNEIRAS;3º DOSE;2992
PAULO DE FARIA;3º DOSE;977
PAULISTÂNIA;3º DOSE;240
PAULÍNIA;3º DOSE;6030
PAULICÉIA;3º DOSE;556
PATROCÍNIO PAULISTA;3º DOSE;1123
PARISI;3º DOSE;323
PARIQUERA-AÇU;3º DOSE;2281
PARDINHO;3º DOSE;480
PARAPUÃ;3º DOSE;1133
PARANAPUÃ;3º DOSE;487
PARANAPANEMA;3º DOSE;1243
PARAÍSO;3º DOSE;622
PARAIBUNA;3º DOSE;1069
PARAGUAÇU PAULISTA;3º DOSE;3672
PANORAMA;3º DOSE;1066
PALMITAL;3º DOSE;2438
PALMEIRA D'OESTE;3º DOSE;1346
PALMARES PAULISTA;3º DOSE;676
PALESTINA;3º DOSE;1055
PACAEMBU;3º DOSE;1346
OUROESTE;3º DOSE;969
OURO VERDE;3º DOSE;676
OURINHOS;3º DOSE;9121
OSVALDO CRUZ;3º DOSE;3335
OSCAR BRESSANE;3º DOSE;375
OSASCO;3º DOSE;40083
ORLÂNDIA;3º DOSE;2929
ORINDIÚVA;3º DOSE;491
ORIENTE;3º DOSE;554
ONDA VERDE;3º DOSE;379
OLÍMPIA;3º DOSE;4332
ÓLEO;3º DOSE;263
OCAUÇU;3º DOSE;524
NUPORANGA;3º DOSE;679
NOVO HORIZONTE;3º DOSE;3567
NOVAIS;3º DOSE;453
NOVA ODESSA;3º DOSE;3070
NOVA LUZITÂNIA;3º DOSE;343
NOVA INDEPENDÊNCIA;3º DOSE;350
NOVA GUATAPORANGA;3º DOSE;197
NOVA GRANADA;3º DOSE;1655
NOVA EUROPA;3º DOSE;818
NOVA CASTILHO;3º DOSE;104
NOVA CANAÃ PAULISTA;3º DOSE;301
NOVA CAMPINA;3º DOSE;622
NOVA ALIANÇA;3º DOSE;720
NIPOÃ;3º DOSE;327
NHANDEARA;3º DOSE;1392
NEVES PAULISTA;3º DOSE;1301
NAZARÉ PAULISTA;3º DOSE;1210
NATIVIDADE DA SERRA;3º DOSE;460
NARANDIBA;3º DOSE;418
NANTES;3º DOSE;236
MURUTINGA DO SUL;3º DOSE;614
MOTUCA;3º DOSE;410
MORUNGABA;3º DOSE;953
MORRO AGUDO;3º DOSE;2261
MONTEIRO LOBATO;3º DOSE;313
MONTE MOR;3º DOSE;2475
MONTE CASTELO;3º DOSE;373
MONTE AZUL PAULISTA;3º DOSE;1760
MONTE APRAZÍVEL;3º DOSE;2366
MONTE ALTO;3º DOSE;3854
MONTE ALEGRE DO SUL;3º DOSE;645
MONGAGUÁ;3º DOSE;3763
MONÇÕES;3º DOSE;307
MOMBUCA;3º DOSE;315
MOGI MIRIM;3º DOSE;7804
MOGI GUAÇU;3º DOSE;10593
MOGI DAS CRUZES;3º DOSE;32142
MOCOCA;3º DOSE;5924
MIRASSOLÂNDIA;3º DOSE;565
MIRASSOL;3º DOSE;4060
MIRANTE DO PARANAPANEMA;3º DOSE;1395
MIRANDÓPOLIS;3º DOSE;2895
MIRACATU;3º DOSE;1246
MIRA ESTRELA;3º DOSE;450
MINEIROS DO TIETÊ;3º DOSE;996
MIGUELÓPOLIS;3º DOSE;1620
MESÓPOLIS;3º DOSE;322
MERIDIANO;3º DOSE;456
MENDONÇA;3º DOSE;658
MAUÁ;3º DOSE;27227
MATÃO;3º DOSE;6605
MARTINÓPOLIS;3º DOSE;2185
MARINÓPOLIS;3º DOSE;222
MARÍLIA;3º DOSE;20155
MARIÁPOLIS;3º DOSE;385
MARAPOAMA;3º DOSE;339
MARACAÍ;3º DOSE;1074
MARABÁ PAULISTA;3º DOSE;335
MANDURI;3º DOSE;925
MAIRIPORÃ;3º DOSE;6133
MAIRINQUE;3º DOSE;2824
MAGDA;3º DOSE;383
MACEDÔNIA;3º DOSE;418
MACAUBAL;3º DOSE;814
MACATUBA;3º DOSE;1548
LUTÉCIA;3º DOSE;308
LUPÉRCIO;3º DOSE;323
LUIZIÂNIA;3º DOSE;376
LUÍS ANTÔNIO;3º DOSE;817
LUCIANÓPOLIS;3º DOSE;278
LUCÉLIA;3º DOSE;1925
LOUVEIRA;3º DOSE;2489
LOURDES;3º DOSE;356
LORENA;3º DOSE;6373
LINS;3º DOSE;7867
LINDÓIA;3º DOSE;568
LIMEIRA;3º DOSE;18722
LENÇÓIS PAULISTA;3º DOSE;4275
LEME;3º DOSE;7258
LAVRINHAS;3º DOSE;336
LAVÍNIA;3º DOSE;505
LARANJAL PAULISTA;3º DOSE;2210
LAGOINHA;3º DOSE;685
JUQUITIBA;3º DOSE;1813
JUQUIÁ;3º DOSE;1423
JUNQUEIRÓPOLIS;3º DOSE;1971
JUNDIAÍ;3º DOSE;35150
JUMIRIM;3º DOSE;224
JÚLIO MESQUITA;3º DOSE;381
JOSÉ BONIFÁCIO;3º DOSE;3170
JOÃO RAMALHO;3º DOSE;334
JOANÓPOLIS;3º DOSE;1156
JERIQUARA;3º DOSE;237
JAÚ;3º DOSE;12053
JARINU;3º DOSE;1391
JARDINÓPOLIS;3º DOSE;2679
JANDIRA;3º DOSE;4677
JAMBEIRO;3º DOSE;514
JALES;3º DOSE;5280
JAGUARIÚNA;3º DOSE;3479
JACUPIRANGA;3º DOSE;1164
JACI;3º DOSE;717
JACAREÍ;3º DOSE;13425
JABOTICABAL;3º DOSE;6658
JABORANDI;3º DOSE;551
ITUVERAVA;3º DOSE;4249
ITUPEVA;3º DOSE;2265
ITU;3º DOSE;12955
ITOBI;3º DOSE;509
ITIRAPUÃ;3º DOSE;480
ITIRAPINA;3º DOSE;1013
ITATINGA;3º DOSE;1032
ITATIBA;3º DOSE;8971
ITARIRI;3º DOSE;997
ITARARÉ;3º DOSE;3121
ITAQUAQUECETUBA;3º DOSE;12783
ITAPURA;3º DOSE;411
ITAPUÍ;3º DOSE;900
ITAPORANGA;3º DOSE;1246
ITÁPOLIS;3º DOSE;3510
ITAPIRAPUÃ PAULISTA;3º DOSE;254
ITAPIRA;3º DOSE;6320
ITAPEVI;3º DOSE;7527
ITAPEVA;3º DOSE;6904
ITAPETININGA;3º DOSE;12642
ITAPECERICA DA SERRA;3º DOSE;7565
ITAOCA;3º DOSE;401
ITANHAÉM;3º DOSE;9629
ITAJU;3º DOSE;273
ITAJOBI;3º DOSE;1712
ITAÍ;3º DOSE;1642
ITABERÁ;3º DOSE;1789
IRAPURU;3º DOSE;729
IRAPUÃ;3º DOSE;614
IRACEMÁPOLIS;3º DOSE;1281
IPUÃ;3º DOSE;1153
IPORANGA;3º DOSE;378
IPIGUÁ;3º DOSE;511
IPEÚNA;3º DOSE;386
IPERÓ;3º DOSE;1555
IPAUSSU;3º DOSE;1224
INÚBIA PAULISTA;3º DOSE;454
INDIAPORÃ;3º DOSE;509
INDIANA;3º DOSE;445
INDAIATUBA;3º DOSE;19236
ILHABELA;3º DOSE;2502
ILHA SOLTEIRA;3º DOSE;2979
ILHA COMPRIDA;3º DOSE;939
IGUAPE;3º DOSE;2622
IGARATÁ;3º DOSE;752
IGARAPAVA;3º DOSE;2025
IGARAÇU DO TIETÊ;3º DOSE;1485
IEPÊ;3º DOSE;946
ICÉM;3º DOSE;726
IBIÚNA;3º DOSE;2852
IBITINGA;3º DOSE;5256
IBIRAREMA;3º DOSE;768
IBIRÁ;3º DOSE;1164
IBATÉ;3º DOSE;1770
IARAS;3º DOSE;499
IACRI;3º DOSE;661
IACANGA;3º DOSE;1227
HORTOLÂNDIA;3º DOSE;10618
HOLAMBRA;3º DOSE;940
HERCULÂNDIA;3º DOSE;665
GUZOLÂNDIA;3º DOSE;451
GUATAPARÁ;3º DOSE;657
GUARULHOS;3º DOSE;73807
GUARUJÁ;3º DOSE;22659
GUARIBA;3º DOSE;1994
GUAREÍ;3º DOSE;925
GUARATINGUETÁ;3º DOSE;8482
GUARAREMA;3º DOSE;2025
GUARARAPES;3º DOSE;2873
GUARANTÃ;3º DOSE;621
GUARANI D'OESTE;3º DOSE;273
GUARACI;3º DOSE;969
GUARAÇAÍ;3º DOSE;901
GUARÁ;3º DOSE;2032
GUAPIARA;3º DOSE;1079
GUAPIAÇU;3º DOSE;1450
GUAÍRA;3º DOSE;3356
GUAIMBÊ;3º DOSE;536
GUAIÇARA;3º DOSE;683
GLICÉRIO;3º DOSE;416
GETULINA;3º DOSE;870
GENERAL SALGADO;3º DOSE;1207
GAVIÃO PEIXOTO;3º DOSE;335
GASTÃO VIDIGAL;3º DOSE;421
GARÇA;3º DOSE;3653
GÁLIA;3º DOSE;912
GABRIEL MONTEIRO;3º DOSE;343
FRANCO DA ROCHA;3º DOSE;7926
FRANCISCO MORATO;3º DOSE;6532
FRANCA;3º DOSE;22702
FLORÍNEA;3º DOSE;386
FLÓRIDA PAULISTA;3º DOSE;1283
FLOREAL;3º DOSE;519
FLORA RICA;3º DOSE;282
FERRAZ DE VASCONCELOS;3º DOSE;9410
FERNÃO;3º DOSE;197
FERNANDÓPOLIS;3º DOSE;8082
FERNANDO PRESTES;3º DOSE;850
FARTURA;3º DOSE;1451
EUCLIDES DA CUNHA PAULISTA;3º DOSE;633
ESTRELA DO NORTE;3º DOSE;257
ESTRELA D'OESTE;3º DOSE;984
ESTIVA GERBI;3º DOSE;587
ESPÍRITO SANTO DO TURVO;3º DOSE;315
ESPÍRITO SANTO DO PINHAL;3º DOSE;4634
ENGENHEIRO COELHO;3º DOSE;931
EMILIANÓPOLIS;3º DOSE;420
EMBU-GUAÇU;3º DOSE;4627
EMBU DAS ARTES;3º DOSE;22146
EMBAÚBA;3º DOSE;258
ELISIÁRIO;3º DOSE;394
ELIAS FAUSTO;3º DOSE;1164
ELDORADO;3º DOSE;910
ECHAPORÃ;3º DOSE;750
DUMONT;3º DOSE;630
DUARTINA;3º DOSE;1150
DRACENA;3º DOSE;4738
DOURADO;3º DOSE;880
DOLCINÓPOLIS;3º DOSE;336
DOIS CÓRREGOS;3º DOSE;2046
DOBRADA;3º DOSE;377
DIVINOLÂNDIA;3º DOSE;1468
DIRCE REIS;3º DOSE;272
DIADEMA;3º DOSE;20284
DESCALVADO;3º DOSE;4044
CUNHA;3º DOSE;1623
CUBATÃO;3º DOSE;8309
CRUZEIRO;3º DOSE;5603
CRUZÁLIA;3º DOSE;230
CRISTAIS PAULISTA;3º DOSE;575
CRAVINHOS;3º DOSE;1938
COTIA;3º DOSE;12407
COSMORAMA;3º DOSE;964
COSMÓPOLIS;3º DOSE;2898
CORUMBATAÍ;3º DOSE;373
CORONEL MACEDO;3º DOSE;517
COROADOS;3º DOSE;598
CORDEIRÓPOLIS;3º DOSE;2152
CONCHAS;3º DOSE;1386
CONCHAL;3º DOSE;1728
COLÔMBIA;3º DOSE;555
COLINA;3º DOSE;1453
CLEMENTINA;3º DOSE;652
CHAVANTES;3º DOSE;944
CHARQUEADA;3º DOSE;1092
CESÁRIO LANGE;3º DOSE;863
CERQUILHO;3º DOSE;3423
CERQUEIRA CÉSAR;3º DOSE;1607
CEDRAL;3º DOSE;1038
CATIGUÁ;3º DOSE;782
CATANDUVA;3º DOSE;12545
CASTILHO;3º DOSE;1610
CÁSSIA DOS COQUEIROS;3º DOSE;327
CASA BRANCA;3º DOSE;1939
CARDOSO;3º DOSE;1235
CARAPICUÍBA;3º DOSE;18607
CARAGUATATUBA;3º DOSE;8222
CAPIVARI;3º DOSE;3477
CAPELA DO ALTO;3º DOSE;899
CAPÃO BONITO;3º DOSE;3220
CANITAR;3º DOSE;300
CÂNDIDO RODRIGUES;3º DOSE;389
CÂNDIDO MOTA;3º DOSE;2521
CANAS;3º DOSE;295
CANANÉIA;3º DOSE;908
CAMPOS NOVOS PAULISTA;3º DOSE;449
CAMPOS DO JORDÃO;3º DOSE;3461
CAMPO LIMPO PAULISTA;3º DOSE;3971
CAMPINAS;3º DOSE;97281
CAMPINA DO MONTE ALEGRE;3º DOSE;447
CAJURU;3º DOSE;2267
CAJOBI;3º DOSE;923
CAJATI;3º DOSE;1756
CAJAMAR;3º DOSE;3752
CAIUÁ;3º DOSE;370
CAIEIRAS;3º DOSE;6126
CAIABU;3º DOSE;298
CAFELÂNDIA;3º DOSE;1355
CACONDE;3º DOSE;1572
CACHOEIRA PAULISTA;3º DOSE;2444
CAÇAPAVA;3º DOSE;6371
CABREÚVA;3º DOSE;1800
CABRÁLIA PAULISTA;3º DOSE;404
BURITIZAL;3º DOSE;394
BURITAMA;3º DOSE;1890
BURI;3º DOSE;964
BROTAS;3º DOSE;1715
BRODOWSKI;3º DOSE;2025
BREJO ALEGRE;3º DOSE;306
BRAÚNA;3º DOSE;543
BRAGANÇA PAULISTA;3º DOSE;15428
BOTUCATU;3º DOSE;23112
BOREBI;3º DOSE;111
BORBOREMA;3º DOSE;1458
BORACÉIA;3º DOSE;461
BORÁ;3º DOSE;96
BOM SUCESSO DE ITARARÉ;3º DOSE;210
BOM JESUS DOS PERDÕES;3º DOSE;1100
BOITUVA;3º DOSE;3397
BOFETE;3º DOSE;743
BOCAINA;3º DOSE;1087
BOA ESPERANÇA DO SUL;3º DOSE;1019
BIRITIBA MIRIM;3º DOSE;1806
BIRIGUI;3º DOSE;9049
BILAC;3º DOSE;929
BERTIOGA;3º DOSE;4371
BERNARDINO DE CAMPOS;3º DOSE;1232
BENTO DE ABREU;3º DOSE;281
BEBEDOURO;3º DOSE;7735
BAURU;3º DOSE;32276
BATATAIS;3º DOSE;6376
BASTOS;3º DOSE;1975
BARUERI;3º DOSE;14268
BARRINHA;3º DOSE;1341
BARRETOS;3º DOSE;13219
BARRA DO TURVO;3º DOSE;595
BARRA DO CHAPÉU;3º DOSE;312
BARRA BONITA;3º DOSE;3666
BARIRI;3º DOSE;2832
BARBOSA;3º DOSE;574
BARÃO DE ANTONINA;3º DOSE;395
BANANAL;3º DOSE;861
BÁLSAMO;3º DOSE;936
BALBINOS;3º DOSE;329
BADY BASSITT;3º DOSE;1388
AVARÉ;3º DOSE;7840
AVANHANDAVA;3º DOSE;744
AVAÍ;3º DOSE;470
AURIFLAMA;3º DOSE;1390
ATIBAIA;3º DOSE;11548
ASSIS;3º DOSE;9518
ASPÁSIA;3º DOSE;262
ARUJÁ;3º DOSE;4528
ARTUR NOGUEIRA;3º DOSE;2859
ARIRANHA;3º DOSE;1004
AREIÓPOLIS;3º DOSE;527
AREIAS;3º DOSE;293
AREALVA;3º DOSE;881
ARCO-ÍRIS;3º DOSE;334
ARARAS;3º DOSE;9507
ARARAQUARA;3º DOSE;21625
ARAPEÍ;3º DOSE;312
ARANDU;3º DOSE;557
ARAMINA;3º DOSE;459
ARAÇOIABA DA SERRA;3º DOSE;2332
ARAÇATUBA;3º DOSE;17673
ARAÇARIGUAMA;3º DOSE;885
APIAÍ;3º DOSE;1512
APARECIDA D'OESTE;3º DOSE;635
APARECIDA;3º DOSE;2357
ANHUMAS;3º DOSE;330
ANHEMBI;3º DOSE;450
ANGATUBA;3º DOSE;1368
ANDRADINA;3º DOSE;4528
ANALÂNDIA;3º DOSE;343
AMPARO;3º DOSE;6832
AMÉRICO DE CAMPOS;3º DOSE;654
AMÉRICO BRASILIENSE;3º DOSE;3197
AMERICANA;3º DOSE;16587
ALVINLÂNDIA;3º DOSE;251
ÁLVARO DE CARVALHO;3º DOSE;396
ÁLVARES MACHADO;3º DOSE;2027
ÁLVARES FLORENCE;3º DOSE;442
ALUMÍNIO;3º DOSE;1034
ALTO ALEGRE;3º DOSE;519
ALTINÓPOLIS;3º DOSE;1949
ALTAIR;3º DOSE;393
ALFREDO MARCONDES;3º DOSE;637
ALAMBARI;3º DOSE;350
AGUDOS;3º DOSE;2834
ÁGUAS DE SÃO PEDRO;3º DOSE;619
ÁGUAS DE SANTA BÁRBARA;3º DOSE;613
ÁGUAS DE LINDÓIA;3º DOSE;1582
ÁGUAS DA PRATA;3º DOSE;852
AGUAÍ;3º DOSE;2479
ADOLFO;3º DOSE;553
ADAMANTINA;3º DOSE;3977
ZACARIAS;2° DOSE;2058
VOTUPORANGA;2° DOSE;71328
VOTORANTIM;2° DOSE;75121
VITÓRIA BRASIL;2° DOSE;1261
VISTA ALEGRE DO ALTO;2° DOSE;6052
VIRADOURO;2° DOSE;13301
VINHEDO;2° DOSE;55401
VERA CRUZ;2° DOSE;7764
VÁRZEA PAULISTA;2° DOSE;75922
VARGEM GRANDE PAULISTA;2° DOSE;31751
VARGEM GRANDE DO SUL;2° DOSE;29865
VARGEM;2° DOSE;7187
VALPARAÍSO;2° DOSE;17815
VALINHOS;2° DOSE;91856
VALENTIM GENTIL;2° DOSE;10541
URUPÊS;2° DOSE;10712
URU;2° DOSE;1135
URÂNIA;2° DOSE;6634
UNIÃO PAULISTA;2° DOSE;1322
UCHOA;2° DOSE;7834
UBIRAJARA;2° DOSE;3372
UBATUBA;2° DOSE;61203
UBARANA;2° DOSE;4193
TURMALINA;2° DOSE;1651
TURIÚBA;2° DOSE;1562
TUPI PAULISTA;2° DOSE;12981
TUPÃ;2° DOSE;50335
TUIUTI;2° DOSE;4956
TRÊS FRONTEIRAS;2° DOSE;4938
TREMEMBÉ;2° DOSE;35918
TRABIJU;2° DOSE;1311
TORRINHA;2° DOSE;7470
TORRE DE PEDRA;2° DOSE;2209
TIMBURI;2° DOSE;2105
TIETÊ;2° DOSE;29517
TERRA ROXA;2° DOSE;6219
TEODORO SAMPAIO;2° DOSE;15873
TEJUPÁ;2° DOSE;3208
TAUBATÉ;2° DOSE;219984
TATUÍ;2° DOSE;84347
TARUMÃ;2° DOSE;11217
TARABAI;2° DOSE;4990
TAQUARIVAÍ;2° DOSE;3897
TAQUARITUBA;2° DOSE;19422
TAQUARITINGA;2° DOSE;40820
TAQUARAL;2° DOSE;2179
TAPIRATIBA;2° DOSE;9888
TAPIRAÍ;2° DOSE;6018
TANABI;2° DOSE;19338
TAMBAÚ;2° DOSE;15063
TAIÚVA;2° DOSE;5054
TAIAÇU;2° DOSE;4464
TAGUAÍ;2° DOSE;9624
TACIBA;2° DOSE;4315
TABOÃO DA SERRA;2° DOSE;180420
TABATINGA;2° DOSE;10799
TABAPUÃ;2° DOSE;8934
SUZANO;2° DOSE;182511
SUZANÁPOLIS;2° DOSE;2746
SUMARÉ;2° DOSE;178699
SUD MENNUCCI;2° DOSE;5711
SOROCABA;2° DOSE;470554
SOCORRO;2° DOSE;30908
SILVEIRAS;2° DOSE;5058
SEVERÍNIA;2° DOSE;10916
SETE BARRAS;2° DOSE;8529
SERTÃOZINHO;2° DOSE;90809
SERRANA;2° DOSE;35449
SERRA NEGRA;2° DOSE;21508
SERRA AZUL;2° DOSE;10027
SEBASTIANÓPOLIS DO SUL;2° DOSE;2777
SARUTAIÁ;2° DOSE;2750
SARAPUÍ;2° DOSE;7020
SÃO VICENTE;2° DOSE;220724
SÃO SIMÃO;2° DOSE;10496
SÃO SEBASTIÃO DA GRAMA;2° DOSE;8445
SÃO SEBASTIÃO;2° DOSE;58875
SÃO ROQUE;2° DOSE;55738
SÃO PEDRO DO TURVO;2° DOSE;5297
SÃO PEDRO;2° DOSE;23264
SÃO PAULO;2° DOSE;8939140
SÃO MIGUEL ARCANJO;2° DOSE;24457
SÃO MANUEL;2° DOSE;26610
SÃO LUIZ DO PARAITINGA;2° DOSE;9037
SÃO LOURENÇO DA SERRA;2° DOSE;10107
SÃO JOSÉ DOS CAMPOS;2° DOSE;505116
SÃO JOSÉ DO RIO PRETO;2° DOSE;350345
SÃO JOSÉ DO RIO PARDO;2° DOSE;39236
SÃO JOSÉ DO BARREIRO;2° DOSE;3229
SÃO JOSÉ DA BELA VISTA;2° DOSE;5733
SÃO JOAQUIM DA BARRA;2° DOSE;36997
SÃO JOÃO DO PAU D'ALHO;2° DOSE;1800
SÃO JOÃO DE IRACEMA;2° DOSE;1423
SÃO JOÃO DAS DUAS PONTES;2° DOSE;2005
SÃO JOÃO DA BOA VISTA;2° DOSE;68007
SÃO FRANCISCO;2° DOSE;2352
SÃO CARLOS;2° DOSE;189534
SÃO CAETANO DO SUL;2° DOSE;120551
SÃO BERNARDO DO CAMPO;2° DOSE;575945
SÃO BENTO DO SAPUCAÍ;2° DOSE;9176
SANTOS;2° DOSE;319394
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;3160
SANTO EXPEDITO;2° DOSE;2397
SANTO ANTÔNIO DO PINHAL;2° DOSE;5136
SANTO ANTÔNIO DO JARDIM;2° DOSE;4695
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;5940
SANTO ANTÔNIO DE POSSE;2° DOSE;15264
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;5622
SANTO ANDRÉ;2° DOSE;495823
SANTO ANASTÁCIO;2° DOSE;13035
SANTANA DE PARNAÍBA;2° DOSE;107218
SANTANA DA PONTE PENSA;2° DOSE;1330
SANTA SALETE;2° DOSE;1376
SANTA ROSA DE VITERBO;2° DOSE;18125
SANTA RITA DO PASSA QUATRO;2° DOSE;19763
SANTA RITA D'OESTE;2° DOSE;2173
SANTA MERCEDES;2° DOSE;2239
SANTA MARIA DA SERRA;2° DOSE;3957
SANTA LÚCIA;2° DOSE;5522
SANTA ISABEL;2° DOSE;38279
SANTA GERTRUDES;2° DOSE;16243
SANTA FÉ DO SUL;2° DOSE;25861
SANTA ERNESTINA;2° DOSE;4454
SANTA CRUZ DO RIO PARDO;2° DOSE;36328
SANTA CRUZ DAS PALMEIRAS;2° DOSE;21182
SANTA CRUZ DA ESPERANÇA;2° DOSE;1673
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;3424
SANTA CLARA D'OESTE;2° DOSE;1897
SANTA BRANCA;2° DOSE;9887
SANTA BÁRBARA D'OESTE;2° DOSE;127709
SANTA ALBERTINA;2° DOSE;4944
SANTA ADÉLIA;2° DOSE;11092
SANDOVALINA;2° DOSE;2690
SALTO GRANDE;2° DOSE;6159
SALTO DE PIRAPORA;2° DOSE;30894
SALTO;2° DOSE;85563
SALTINHO;2° DOSE;6267
SALMOURÃO;2° DOSE;3636
SALESÓPOLIS;2° DOSE;12659
SALES OLIVEIRA;2° DOSE;8713
SALES;2° DOSE;5135
SAGRES;2° DOSE;1741
SABINO;2° DOSE;3885
RUBINÉIA;2° DOSE;2685
RUBIÁCEA;2° DOSE;2213
ROSEIRA;2° DOSE;7921
ROSANA;2° DOSE;12725
RIVERSUL;2° DOSE;4625
RIOLÂNDIA;2° DOSE;8498
RIO GRANDE DA SERRA;2° DOSE;16246
RIO DAS PEDRAS;2° DOSE;22381
RIO CLARO;2° DOSE;143576
RINÓPOLIS;2° DOSE;6784
RINCÃO;2° DOSE;7147
RIFAINA;2° DOSE;3122
RIBEIRÃO PRETO;2° DOSE;488620
RIBEIRÃO PIRES;2° DOSE;84839
RIBEIRÃO GRANDE;2° DOSE;6127
RIBEIRÃO DOS ÍNDIOS;2° DOSE;1795
RIBEIRÃO DO SUL;2° DOSE;3749
RIBEIRÃO CORRENTE;2° DOSE;3572
RIBEIRÃO BRANCO;2° DOSE;13054
RIBEIRÃO BONITO;2° DOSE;8609
RIBEIRA;2° DOSE;2459
RESTINGA;2° DOSE;5441
REGISTRO;2° DOSE;40572
REGINÓPOLIS;2° DOSE;7878
REGENTE FEIJÓ;2° DOSE;14905
REDENÇÃO DA SERRA;2° DOSE;3064
RANCHARIA;2° DOSE;22410
RAFARD;2° DOSE;6543
QUINTANA;2° DOSE;5201
QUELUZ;2° DOSE;6844
QUEIROZ;2° DOSE;2600
QUATÁ;2° DOSE;10148
QUADRA;2° DOSE;2706
PROMISSÃO;2° DOSE;26272
PRESIDENTE VENCESLAU;2° DOSE;26123
PRESIDENTE PRUDENTE;2° DOSE;170185
PRESIDENTE EPITÁCIO;2° DOSE;28109
PRESIDENTE BERNARDES;2° DOSE;11515
PRESIDENTE ALVES;2° DOSE;3004
